Date,Open,High,Low,Close
03/24/2022,"7,460.63","7,492.00","7,453.25","7,467.38"
03/23/2022,"7,476.72","7,521.14","7,459.36","7,460.63"
03/22/2022,"7,442.39","7,490.46","7,442.39","7,476.72"
03/21/2022,"7,404.73","7,464.95","7,402.60","7,442.39"
03/18/2022,"7,385.34","7,406.13","7,318.90","7,404.73"
03/17/2022,"7,291.68","7,385.34","7,260.51","7,385.34"
03/16/2022,"7,175.70","7,312.23","7,175.70","7,291.68"
03/15/2022,"7,193.47","7,193.47","7,075.82","7,175.70"
03/14/2022,"7,155.64","7,222.87","7,143.95","7,193.47"
03/11/2022,"7,099.09","7,260.40","7,099.03","7,155.64"
03/10/2022,"7,190.72","7,192.75","7,065.96","7,099.09"
03/09/2022,"6,964.11","7,190.72","6,964.11","7,190.72"
03/08/2022,"6,959.48","7,013.51","6,893.55","6,964.11"
03/07/2022,"6,987.14","7,030.74","6,787.98","6,959.48"
03/04/2022,"7,238.85","7,238.85","6,980.86","6,987.14"
03/03/2022,"7,429.56","7,468.83","7,231.51","7,238.85"
03/02/2022,"7,330.20","7,462.22","7,320.77","7,429.56"
03/01/2022,"7,458.25","7,499.33","7,327.79","7,330.20"
02/28/2022,"7,489.46","7,489.46","7,361.59","7,458.25"
02/25/2022,"7,207.38","7,497.94","7,207.38","7,489.46"
02/24/2022,"7,498.18","7,498.18","7,204.74","7,207.38"
02/23/2022,"7,494.21","7,549.98","7,490.54","7,498.18"
02/22/2022,"7,484.33","7,531.32","7,365.04","7,494.21"
02/21/2022,"7,513.62","7,571.07","7,446.43","7,484.33"
02/18/2022,"7,537.37","7,570.56","7,508.73","7,513.62"
02/17/2022,"7,603.78","7,607.24","7,499.86","7,537.37"
02/16/2022,"7,608.92","7,630.72","7,560.94","7,603.78"
02/15/2022,"7,531.59","7,608.92","7,513.16","7,608.92"
02/14/2022,"7,661.02","7,661.02","7,483.36","7,531.59"
02/11/2022,"7,672.40","7,672.40","7,596.11","7,661.02"
02/10/2022,"7,643.42","7,687.27","7,622.74","7,672.40"
02/09/2022,"7,567.07","7,657.93","7,567.07","7,643.42"
02/08/2022,"7,573.47","7,631.31","7,548.19","7,567.07"
02/07/2022,"7,516.40","7,591.65","7,508.48","7,573.47"
02/04/2022,"7,528.84","7,599.73","7,497.21","7,516.40"
02/03/2022,"7,583.00","7,605.75","7,528.69","7,528.84"
02/02/2022,"7,535.78","7,605.64","7,535.78","7,583.00"
02/01/2022,"7,464.37","7,549.29","7,463.01","7,535.78"
01/31/2022,"7,466.07","7,523.95","7,450.89","7,464.37"
01/28/2022,"7,554.31","7,554.31","7,420.20","7,466.07"
01/27/2022,"7,469.78","7,596.70","7,388.80","7,554.31"
01/26/2022,"7,371.46","7,525.58","7,371.46","7,469.78"
01/25/2022,"7,297.15","7,382.60","7,297.15","7,371.46"
01/24/2022,"7,494.13","7,494.13","7,283.38","7,297.15"
01/21/2022,"7,585.01","7,585.01","7,450.49","7,494.13"
01/20/2022,"7,589.66","7,619.01","7,549.87","7,585.01"
01/19/2022,"7,563.55","7,614.93","7,525.15","7,589.66"
01/18/2022,"7,611.23","7,613.05","7,531.96","7,563.55"
01/17/2022,"7,542.95","7,616.06","7,542.95","7,611.23"
01/14/2022,"7,563.85","7,568.16","7,523.02","7,542.95"
01/13/2022,"7,551.72","7,566.46","7,530.12","7,563.85"
01/12/2022,"7,491.37","7,564.20","7,491.37","7,551.72"
01/11/2022,"7,445.25","7,497.12","7,445.25","7,491.37"
01/10/2022,"7,485.28","7,496.12","7,422.94","7,445.25"
01/07/2022,"7,450.37","7,485.28","7,431.86","7,485.28"
01/06/2022,"7,516.87","7,516.87","7,419.95","7,450.37"
01/05/2022,"7,505.15","7,529.97","7,484.28","7,516.87"
01/04/2022,"7,384.54","7,520.79","7,384.54","7,505.15"
12/31/2021,"7,403.01","7,403.01","7,357.10","7,384.54"
12/30/2021,"7,420.69","7,433.39","7,403.01","7,403.01"
12/29/2021,"7,372.10","7,457.14","7,372.10","7,420.69"
12/28/2021,"7,372.10","7,372.10","7,372.10","7,372.10"
12/27/2021,"7,372.10","7,372.10","7,372.10","7,372.10"
12/24/2021,"7,373.34","7,403.65","7,368.83","7,372.10"
12/23/2021,"7,341.66","7,385.42","7,331.05","7,373.34"
12/22/2021,"7,297.41","7,341.66","7,273.45","7,341.66"
12/21/2021,"7,198.03","7,297.41","7,198.03","7,297.41"
12/20/2021,"7,269.92","7,269.92","7,101.04","7,198.03"
12/17/2021,"7,260.61","7,286.50","7,236.17","7,269.92"
12/16/2021,"7,170.75","7,273.34","7,170.75","7,260.61"
12/15/2021,"7,218.64","7,224.85","7,166.83","7,170.75"
12/14/2021,"7,231.44","7,284.47","7,218.64","7,218.64"
12/13/2021,"7,291.78","7,309.23","7,226.63","7,231.44"
12/10/2021,"7,321.26","7,331.58","7,284.82","7,291.78"
12/09/2021,"7,337.05","7,366.10","7,302.96","7,321.26"
12/08/2021,"7,339.90","7,378.92","7,333.56","7,337.05"
12/07/2021,"7,232.28","7,344.69","7,232.28","7,339.90"
12/06/2021,"7,122.32","7,246.25","7,122.32","7,232.28"
12/03/2021,"7,129.21","7,196.05","7,105.29","7,122.32"
12/02/2021,"7,168.68","7,168.68","7,083.21","7,129.21"
12/01/2021,"7,059.45","7,182.01","7,059.35","7,168.68"
