Date,Open,High,Low,Close
03/22/2022,"4,148.21","4,174.52","4,148.21","4,167.60"
03/21/2022,"4,135.37","4,159.03","4,133.45","4,148.21"
03/18/2022,"4,120.17","4,135.37","4,084.48","4,135.37"
03/17/2022,"4,074.09","4,120.17","4,059.36","4,120.17"
03/16/2022,"3,999.12","4,083.39","3,998.68","4,074.09"
03/15/2022,"4,014.87","4,014.87","3,949.77","3,999.12"
03/14/2022,"3,988.90","4,029.88","3,986.23","4,014.87"
03/11/2022,"3,954.30","4,042.41","3,954.20","3,988.90"
03/10/2022,"3,999.43","4,000.46","3,938.17","3,954.30"
03/09/2022,"3,867.24","3,999.43","3,867.24","3,999.43"
03/08/2022,"3,862.39","3,895.40","3,828.95","3,867.24"
03/07/2022,"3,884.43","3,904.30","3,762.96","3,862.39"
03/04/2022,"4,023.90","4,023.90","3,883.64","3,884.43"
03/03/2022,"4,134.87","4,156.41","4,020.88","4,023.90"
03/02/2022,"4,079.97","4,150.12","4,076.19","4,134.87"
03/01/2022,"4,157.77","4,178.15","4,079.97","4,079.97"
02/28/2022,"4,167.09","4,167.09","4,102.06","4,157.77"
02/25/2022,"4,015.91","4,169.48","4,015.91","4,167.09"
02/24/2022,"4,169.64","4,169.64","4,014.47","4,015.91"
02/23/2022,"4,172.35","4,204.63","4,167.39","4,169.64"
02/22/2022,"4,172.09","4,193.16","4,108.88","4,172.35"
02/21/2022,"4,195.45","4,223.53","4,152.82","4,172.09"
02/18/2022,"4,212.87","4,228.21","4,193.18","4,195.45"
02/17/2022,"4,251.96","4,253.60","4,196.82","4,212.87"
02/16/2022,"4,254.78","4,267.47","4,230.89","4,251.96"
02/15/2022,"4,211.74","4,254.78","4,200.88","4,254.78"
02/14/2022,"4,286.38","4,286.38","4,186.73","4,211.74"
02/11/2022,"4,296.96","4,296.96","4,254.03","4,286.38"
02/10/2022,"4,282.76","4,304.97","4,271.24","4,296.96"
02/09/2022,"4,233.62","4,290.09","4,233.62","4,282.76"
02/08/2022,"4,236.88","4,266.01","4,222.51","4,233.62"
02/07/2022,"4,208.61","4,246.78","4,206.23","4,236.88"
02/04/2022,"4,222.74","4,258.35","4,200.91","4,208.61"
02/03/2022,"4,257.23","4,268.07","4,222.74","4,222.74"
02/02/2022,"4,232.48","4,272.80","4,232.48","4,257.23"
02/01/2022,"4,191.81","4,241.47","4,191.81","4,232.48"
01/31/2022,"4,182.58","4,212.83","4,181.31","4,191.81"
01/28/2022,"4,230.83","4,230.96","4,159.87","4,182.58"
01/27/2022,"4,192.70","4,251.62","4,147.81","4,230.83"
01/26/2022,"4,139.47","4,221.73","4,139.47","4,192.70"
01/25/2022,"4,099.16","4,149.38","4,099.16","4,139.47"
01/24/2022,"4,217.31","4,217.31","4,090.39","4,099.16"
01/21/2022,"4,274.52","4,274.52","4,193.79","4,217.31"
01/20/2022,"4,273.79","4,290.10","4,256.46","4,274.52"
01/19/2022,"4,263.04","4,288.12","4,241.21","4,273.79"
01/18/2022,"4,292.58","4,293.26","4,247.02","4,263.04"
01/17/2022,"4,256.59","4,294.50","4,256.59","4,292.58"
01/14/2022,"4,273.23","4,273.23","4,248.87","4,256.59"
01/13/2022,"4,270.79","4,277.35","4,259.37","4,273.23"
01/12/2022,"4,241.88","4,279.05","4,241.83","4,270.79"
01/11/2022,"4,219.71","4,248.70","4,219.71","4,241.88"
01/10/2022,"4,249.43","4,256.17","4,208.23","4,219.71"
01/07/2022,"4,235.63","4,249.43","4,221.79","4,249.43"
01/06/2022,"4,277.51","4,277.51","4,222.90","4,235.63"
01/05/2022,"4,276.18","4,287.87","4,266.18","4,277.51"
01/04/2022,"4,208.02","4,285.83","4,208.02","4,276.18"
01/03/2022,"4,208.02","4,208.02","4,208.02","4,208.02"
12/31/2021,"4,217.70","4,217.70","4,195.54","4,208.02"
12/30/2021,"4,224.78","4,231.12","4,215.96","4,217.70"
12/29/2021,"4,194.35","4,244.29","4,194.35","4,224.78"
12/28/2021,"4,194.35","4,194.35","4,194.35","4,194.35"
12/27/2021,"4,194.35","4,194.35","4,194.35","4,194.35"
12/24/2021,"4,194.71","4,210.79","4,193.22","4,194.35"
12/23/2021,"4,173.84","4,200.79","4,172.45","4,194.71"
12/22/2021,"4,144.88","4,173.84","4,134.87","4,173.84"
12/21/2021,"4,089.84","4,144.88","4,089.84","4,144.88"
12/20/2021,"4,130.94","4,130.94","4,038.53","4,089.84"
12/17/2021,"4,122.09","4,135.52","4,111.02","4,130.94"
12/16/2021,"4,074.13","4,130.42","4,074.13","4,122.09"
12/15/2021,"4,100.24","4,103.42","4,072.38","4,074.13"
12/14/2021,"4,109.33","4,136.23","4,100.24","4,100.24"
12/13/2021,"4,146.90","4,156.02","4,108.79","4,109.33"
12/10/2021,"4,167.39","4,169.62","4,143.36","4,146.90"
12/09/2021,"4,177.65","4,192.72","4,158.88","4,167.39"
12/08/2021,"4,178.76","4,200.86","4,175.85","4,177.65"
12/07/2021,"4,117.60","4,181.60","4,117.60","4,178.76"
12/06/2021,"4,059.32","4,123.21","4,059.32","4,117.60"
12/03/2021,"4,063.89","4,098.78","4,050.53","4,059.32"
12/02/2021,"4,089.19","4,089.19","4,041.27","4,063.89"
12/01/2021,"4,025.87","4,095.12","4,025.87","4,089.19"
