Date,Open,High,Low,Close
06/24/1994,"2,876.60","2,876.60","2,876.60","2,876.60"
06/23/1994,"2,942.40","2,942.40","2,942.40","2,942.40"
06/22/1994,"2,960.40","2,960.40","2,960.40","2,960.40"
06/21/1994,"2,940.20","2,940.20","2,940.20","2,940.20"
06/20/1994,"2,971.10","2,971.10","2,971.10","2,971.10"
06/17/1994,"3,022.90","3,022.94","3,022.94","3,022.90"
06/16/1994,"3,030.10","3,030.08","3,030.08","3,030.10"
06/15/1994,"3,045.80","3,045.82","3,045.82","3,045.80"
06/14/1994,"3,039.60","3,039.63","3,039.63","3,039.60"
06/13/1994,"3,016.30","3,016.34","3,016.34","3,016.30"
06/10/1994,"3,055.90","3,055.90","3,055.90","3,055.90"
06/09/1994,"3,028.90","3,028.90","3,028.90","3,028.90"
06/08/1994,"3,038.20","3,038.20","3,038.20","3,038.20"
06/07/1994,"3,004.80","3,004.80","3,004.80","3,004.80"
06/06/1994,"3,009.40","3,009.40","3,009.40","3,009.40"
06/03/1994,"2,997.80","2,997.80","2,997.80","2,997.80"
06/02/1994,"2,980.80","2,980.80","2,980.80","2,980.80"
06/01/1994,"2,931.90","2,931.90","2,931.90","2,931.90"
05/31/1994,"2,970.50","2,970.50","2,970.50","2,970.50"
05/27/1994,"2,966.40","2,966.40","2,966.40","2,966.40"
05/26/1994,"3,019.70","3,019.70","3,019.70","3,019.70"
05/25/1994,"3,020.70","3,020.70","3,020.70","3,020.70"
05/24/1994,"3,089.10","3,089.10","3,089.10","3,089.10"
05/23/1994,"3,108.40","3,108.40","3,108.40","3,108.40"
05/20/1994,"3,127.30","3,127.28","3,127.28","3,127.30"
05/19/1994,"3,122.80","3,122.81","3,122.81","3,122.80"
05/18/1994,"3,116.50","3,116.51","3,116.51","3,116.50"
05/17/1994,"3,123.50","3,123.51","3,123.51","3,123.50"
05/16/1994,"3,115.60","3,115.60","3,115.60","3,115.60"
05/13/1994,"3,119.20","3,119.20","3,119.20","3,119.20"
05/12/1994,"3,137.80","3,137.80","3,137.80","3,137.80"
05/11/1994,"3,130.50","3,130.50","3,130.50","3,130.50"
05/10/1994,"3,136.30","3,136.30","3,136.30","3,136.30"
05/09/1994,"3,097.80","3,097.80","3,097.80","3,097.80"
05/06/1994,"3,106.00","3,106.00","3,106.00","3,106.00"
05/05/1994,"3,106.00","3,106.00","3,106.00","3,106.00"
05/04/1994,"3,070.50","3,070.50","3,070.50","3,070.50"
05/03/1994,"3,100.00","3,100.00","3,100.00","3,100.00"
04/29/1994,"3,125.30","3,125.30","3,125.30","3,125.30"
04/28/1994,"3,129.90","3,129.90","3,129.90","3,129.90"
04/27/1994,"3,150.00","3,150.00","3,150.00","3,150.00"
04/26/1994,"3,125.30","3,125.30","3,125.30","3,125.30"
04/25/1994,"3,106.10","3,106.10","3,106.10","3,106.10"
04/22/1994,"3,133.70","3,133.70","3,133.70","3,133.70"
04/21/1994,"3,101.20","3,101.24","3,101.24","3,101.20"
04/20/1994,"3,098.30","3,098.34","3,098.34","3,098.30"
04/19/1994,"3,128.00","3,128.01","3,128.01","3,128.00"
04/18/1994,"3,138.20","3,138.16","3,138.16","3,138.20"
04/15/1994,"3,168.30","3,168.30","3,168.30","3,168.30"
04/14/1994,"3,131.70","3,131.70","3,131.70","3,131.70"
04/13/1994,"3,145.80","3,145.80","3,145.80","3,145.80"
04/12/1994,"3,159.10","3,159.10","3,159.10","3,159.10"
04/11/1994,"3,149.40","3,149.40","3,149.40","3,149.40"
04/08/1994,"3,120.80","3,120.80","3,120.80","3,120.80"
04/07/1994,"3,129.00","3,129.00","3,129.00","3,129.00"
04/06/1994,"3,131.50","3,131.50","3,131.50","3,131.50"
04/05/1994,"3,116.20","3,116.20","3,116.20","3,116.20"
03/31/1994,"3,086.40","3,086.40","3,086.40","3,086.40"
03/30/1994,"3,092.40","3,092.40","3,092.40","3,092.40"
03/29/1994,"3,123.40","3,123.40","3,123.40","3,123.40"
03/28/1994,"3,129.50","3,129.50","3,129.50","3,129.50"
03/25/1994,"3,129.00","3,128.98","3,128.98","3,129.00"
03/24/1994,"3,121.70","3,121.71","3,121.71","3,121.70"
03/23/1994,"3,155.30","3,155.30","3,155.30","3,155.30"
03/22/1994,"3,201.50","3,201.52","3,201.52","3,201.50"
03/21/1994,"3,198.00","3,197.98","3,197.98","3,198.00"
03/18/1994,"3,218.10","3,218.10","3,218.10","3,218.10"
03/17/1994,"3,255.70","3,255.70","3,255.70","3,255.70"
03/16/1994,"3,242.90","3,242.90","3,242.90","3,242.90"
03/15/1994,"3,267.40","3,267.40","3,267.40","3,267.40"
03/14/1994,"3,233.40","3,233.40","3,233.40","3,233.40"
03/11/1994,"3,191.90","3,191.90","3,191.90","3,191.90"
03/10/1994,"3,233.90","3,233.90","3,233.90","3,233.90"
03/09/1994,"3,246.70","3,246.70","3,246.70","3,246.70"
03/08/1994,"3,264.40","3,264.40","3,264.40","3,264.40"
03/07/1994,"3,305.90","3,305.91","3,305.91","3,305.90"
03/04/1994,"3,278.00","3,278.00","3,278.00","3,278.00"
03/03/1994,"3,246.50","3,246.50","3,246.50","3,246.50"
03/02/1994,"3,248.10","3,248.09","3,248.09","3,248.10"
03/01/1994,"3,270.60","3,270.60","3,270.60","3,270.60"
02/28/1994,"3,328.10","3,328.10","3,328.10","3,328.10"
02/25/1994,"3,281.20","3,281.20","3,281.20","3,281.20"
02/24/1994,"3,267.50","3,267.46","3,267.46","3,267.50"
02/23/1994,"3,341.90","3,341.86","3,341.86","3,341.90"
02/22/1994,"3,333.70","3,333.75","3,333.75","3,333.70"
02/21/1994,"3,350.30","3,350.26","3,350.26","3,350.30"
02/18/1994,"3,382.60","3,382.60","3,382.60","3,382.60"
02/17/1994,"3,425.30","3,425.30","3,425.30","3,425.30"
02/16/1994,"3,417.70","3,417.73","3,417.73","3,417.70"
02/15/1994,"3,393.20","3,393.16","3,393.16","3,393.20"
02/14/1994,"3,363.50","3,363.53","3,363.53","3,363.50"
02/11/1994,"3,378.90","3,378.87","3,378.87","3,378.90"
02/10/1994,"3,407.00","3,406.95","3,406.95","3,407.00"
02/09/1994,"3,429.10","3,429.11","3,429.11","3,429.10"
02/08/1994,"3,440.20","3,440.20","3,440.20","3,440.20"
02/07/1994,"3,419.10","3,419.07","3,419.07","3,419.10"
02/04/1994,"3,475.40","3,475.44","3,475.44","3,475.40"
02/03/1994,"3,491.50","3,491.48","3,491.48","3,491.50"
02/02/1994,"3,520.30","3,520.27","3,520.27","3,520.30"
02/01/1994,"3,481.50","3,481.47","3,481.47","3,481.50"
01/31/1994,"3,491.80","3,491.83","3,491.83","3,491.80"
01/28/1994,"3,447.40","3,447.45","3,447.45","3,447.40"
01/27/1994,"3,427.30","3,427.25","3,427.25","3,427.30"
01/26/1994,"3,436.10","3,436.08","3,436.08","3,436.10"
01/25/1994,"3,444.00","3,443.97","3,443.97","3,444.00"
01/24/1994,"3,481.40","3,481.42","3,481.42","3,481.40"
01/21/1994,"3,484.20","3,484.21","3,484.21","3,484.20"
01/20/1994,"3,470.00","3,469.99","3,469.99","3,470.00"
01/19/1994,"3,475.10","3,475.15","3,475.15","3,475.10"
01/18/1994,"3,437.00","3,437.01","3,437.01","3,437.00"
01/17/1994,"3,407.80","3,407.83","3,407.83","3,407.80"
01/14/1994,"3,400.60","3,400.56","3,400.56","3,400.60"
01/13/1994,"3,360.00","3,360.01","3,360.01","3,360.00"
01/12/1994,"3,372.00","3,372.02","3,372.02","3,372.00"
01/11/1994,"3,413.80","3,413.77","3,413.77","3,413.80"
01/10/1994,"3,440.60","3,440.58","3,440.58","3,440.60"
01/07/1994,"3,446.00","3,445.98","3,445.98","3,446.00"
01/06/1994,"3,403.00","3,403.04","3,403.04","3,403.00"
01/05/1994,"3,379.20","3,379.22","3,379.22","3,379.20"
01/04/1994,"3,408.50","3,408.51","3,408.51","3,408.50"
12/31/1993,"3,418.40","3,418.42","3,418.42","3,418.40"
