Date,Open,High,Low,Close
12/31/1997,"5,135.50","5,135.50","5,135.50","5,135.50"
12/30/1997,"5,132.30","5,132.30","5,132.30","5,132.30"
12/29/1997,"5,112.40","5,112.40","5,112.40","5,112.40"
12/24/1997,"5,013.90","5,013.90","5,013.90","5,013.90"
12/23/1997,"5,049.80","5,049.80","5,049.80","5,049.80"
12/22/1997,"5,018.20","5,018.20","5,018.20","5,018.20"
12/19/1997,"5,020.20","5,020.20","5,020.20","5,020.20"
12/18/1997,"5,168.30","5,168.30","5,168.30","5,168.30"
12/17/1997,"5,190.80","5,190.80","5,190.80","5,190.80"
12/16/1997,"5,203.40","5,203.40","5,203.40","5,203.40"
12/15/1997,"5,121.80","5,121.80","5,121.80","5,121.80"
12/12/1997,"5,045.20","5,045.20","5,045.20","5,045.20"
12/11/1997,"5,035.90","5,035.90","5,035.90","5,035.90"
12/10/1997,"5,130.70","5,130.70","5,130.70","5,130.70"
12/09/1997,"5,177.10","5,177.10","5,177.10","5,177.10"
12/08/1997,"5,187.40","5,187.40","5,187.40","5,187.40"
12/05/1997,"5,142.90","5,142.90","5,142.90","5,142.90"
12/04/1997,"5,082.30","5,082.30","5,082.30","5,082.30"
12/03/1997,"4,970.70","4,970.70","4,970.70","4,970.70"
12/02/1997,"4,977.60","4,977.60","4,977.60","4,977.60"
12/01/1997,"4,921.80","4,921.80","4,921.80","4,921.80"
11/28/1997,"4,831.80","4,831.80","4,831.80","4,831.80"
11/27/1997,"4,889.00","4,889.00","4,889.00","4,889.00"
11/26/1997,"4,891.20","4,891.20","4,891.20","4,891.20"
11/25/1997,"4,863.50","4,863.50","4,863.50","4,863.50"
11/24/1997,"4,898.60","4,898.60","4,898.60","4,898.60"
11/21/1997,"4,985.80","4,985.80","4,985.80","4,985.80"
11/20/1997,"4,908.40","4,908.40","4,908.40","4,908.40"
11/19/1997,"4,830.10","4,830.10","4,830.10","4,830.10"
11/18/1997,"4,845.40","4,845.40","4,845.40","4,845.40"
11/17/1997,"4,867.00","4,867.00","4,867.00","4,867.00"
11/14/1997,"4,741.80","4,741.80","4,741.80","4,741.80"
11/13/1997,"4,711.00","4,711.00","4,711.00","4,711.00"
11/12/1997,"4,720.40","4,720.40","4,720.40","4,720.40"
11/11/1997,"4,793.70","4,793.70","4,793.70","4,793.70"
11/10/1997,"4,806.80","4,806.80","4,806.80","4,806.80"
11/07/1997,"4,764.30","4,764.30","4,764.30","4,764.30"
11/06/1997,"4,863.80","4,863.80","4,863.80","4,863.80"
11/05/1997,"4,908.30","4,908.30","4,908.30","4,908.30"
11/04/1997,"4,897.40","4,897.40","4,897.40","4,897.40"
11/03/1997,"4,906.40","4,906.40","4,906.40","4,906.40"
10/31/1997,"4,842.30","4,842.30","4,842.30","4,842.30"
10/30/1997,"4,801.90","4,801.90","4,801.90","4,801.90"
10/29/1997,"4,871.80","4,871.80","4,871.80","4,871.80"
10/28/1997,"4,755.40","4,755.40","4,755.40","4,755.40"
10/27/1997,"4,840.70","4,840.70","4,840.70","4,840.70"
10/24/1997,"4,970.20","4,970.20","4,970.20","4,970.20"
10/23/1997,"4,991.50","4,991.50","4,991.50","4,991.50"
10/22/1997,"5,148.80","5,148.80","5,148.80","5,148.80"
10/21/1997,"5,225.90","5,225.90","5,225.90","5,225.90"
10/20/1997,"5,211.00","5,211.00","5,211.00","5,211.00"
10/17/1997,"5,271.10","5,271.10","5,271.10","5,271.10"
10/16/1997,"5,287.90","5,287.90","5,287.90","5,287.90"
10/15/1997,"5,263.70","5,263.70","5,263.70","5,263.70"
10/14/1997,"5,298.90","5,298.90","5,298.90","5,298.90"
10/13/1997,"5,300.10","5,300.10","5,300.10","5,300.10"
10/10/1997,"5,227.30","5,227.30","5,227.30","5,227.30"
10/09/1997,"5,217.80","5,217.80","5,217.80","5,217.80"
10/08/1997,"5,262.10","5,262.10","5,262.10","5,262.10"
10/07/1997,"5,305.60","5,305.60","5,305.60","5,305.60"
