Date,Open,High,Low,Close,Volume
"Tuesday, November 11, 1997","2,280.79","2,287.25","2,261.70","2,275.74",0
"Monday, November 10, 1997","2,265.33","2,288.33","2,265.33","2,280.91",0
"Friday, November 07, 1997","2,304.64","2,304.64","2,242.57","2,265.46",0
"Thursday, November 06, 1997","2,322.18","2,322.44","2,297.60","2,305.56",0
"Wednesday, November 05, 1997","2,316.82","2,335.34","2,305.43","2,322.11",0
"Tuesday, November 04, 1997","2,319.97","2,328.79","2,310.65","2,316.92",0
"Monday, November 03, 1997","2,294.44","2,332.06","2,294.44","2,318.98",0
"Friday, October 31, 1997","2,277.05","2,300.26","2,264.63","2,293.87",0
"Thursday, October 30, 1997","2,305.79","2,306.03","2,243.55","2,277.32",0
"Wednesday, October 29, 1997","2,262.71","2,322.92","2,262.71","2,306.81",0
"Tuesday, October 28, 1997","2,275.13","2,275.13","2,106.59","2,248.95",0
"Monday, October 27, 1997","2,359.47","2,359.47","2,307.92","2,307.92",0
"Friday, October 24, 1997","2,368.37","2,409.34","2,358.03","2,361.32",0
"Thursday, October 23, 1997","2,429.79","2,429.79","2,345.78","2,367.80",0
"Wednesday, October 22, 1997","2,461.81","2,473.32","2,425.45","2,433.62",0
"Tuesday, October 21, 1997","2,454.79","2,471.45","2,454.79","2,460.98",0
"Monday, October 20, 1997","2,476.81","2,476.81","2,434.31","2,454.50",0
"Friday, October 17, 1997","2,487.28","2,487.28","2,472.42","2,480.18",0
"Thursday, October 16, 1997","2,475.38","2,487.28","2,475.38","2,487.28",0
"Wednesday, October 15, 1997","2,488.47","2,488.47","2,460.26","2,475.38",0
"Tuesday, October 14, 1997","2,486.47","2,489.35","2,477.32","2,488.47",0
"Monday, October 13, 1997","2,455.93","2,486.47","2,455.88","2,486.47",0
"Friday, October 10, 1997","2,451.49","2,455.93","2,440.79","2,455.93",0
"Thursday, October 09, 1997","2,469.13","2,469.13","2,432.94","2,451.49",0
"Wednesday, October 08, 1997","2,483.45","2,507.68","2,459.65","2,469.13",0
"Tuesday, October 07, 1997","2,480.25","2,495.79","2,476.12","2,483.45",0
"Monday, October 06, 1997","2,492.41","2,492.41","2,469.39","2,480.25",0
"Friday, October 03, 1997","2,477.29","2,493.13","2,470.11","2,492.41",0
"Thursday, October 02, 1997","2,482.39","2,502.98","2,472.58","2,477.29",0
"Wednesday, October 01, 1997","2,455.02","2,483.35","2,452.88","2,482.39",0
"Tuesday, September 30, 1997","2,444.60","2,462.90","2,441.22","2,455.02",0
"Monday, September 29, 1997","2,445.86","2,452.84","2,437.82","2,444.60",0
"Friday, September 26, 1997","2,379.37","2,450.18","2,379.09","2,445.86",0
"Thursday, September 25, 1997","2,383.98","2,383.98","2,376.77","2,379.37",0
"Wednesday, September 24, 1997","2,364.85","2,383.98","2,364.60","2,383.98",0
"Tuesday, September 23, 1997","2,381.51","2,389.45","2,364.16","2,364.85",0
"Monday, September 22, 1997","2,362.31","2,382.20","2,358.80","2,381.51",0
"Friday, September 19, 1997","2,370.17","2,376.52","2,362.28","2,362.31",0
"Thursday, September 18, 1997","2,356.67","2,374.23","2,350.12","2,370.17",0
"Wednesday, September 17, 1997","2,339.19","2,363.18","2,339.19","2,356.67",0
"Tuesday, September 16, 1997","2,312.22","2,339.48","2,302.54","2,339.19",0
"Monday, September 15, 1997","2,292.01","2,312.22","2,292.01","2,312.22",0
"Friday, September 12, 1997","2,294.72","2,302.44","2,286.58","2,292.01",0
"Thursday, September 11, 1997","2,316.01","2,316.01","2,294.72","2,294.72",0
"Wednesday, September 10, 1997","2,333.11","2,338.31","2,316.01","2,316.01",0
"Tuesday, September 09, 1997","2,344.33","2,344.64","2,325.91","2,333.11",0
"Monday, September 08, 1997","2,348.39","2,350.73","2,341.47","2,346.18",0
"Friday, September 05, 1997","2,345.24","2,360.49","2,342.84","2,348.39",0
"Thursday, September 04, 1997","2,338.29","2,345.24","2,328.40","2,345.24",0
"Wednesday, September 03, 1997","2,327.82","2,357.25","2,327.82","2,338.29",0
"Tuesday, September 02, 1997","2,296.00","2,328.46","2,295.97","2,327.82",0
"Monday, September 01, 1997","2,276.72","2,296.89","2,268.38","2,296.00",0
"Friday, August 29, 1997","2,288.59","2,288.59","2,265.07","2,276.72",0
"Thursday, August 28, 1997","2,313.32","2,319.86","2,285.25","2,288.59",0
"Wednesday, August 27, 1997","2,306.04","2,318.18","2,298.25","2,313.32",0
"Tuesday, August 26, 1997","2,312.11","2,320.94","2,293.90","2,306.04",0
"Friday, August 22, 1997","2,342.50","2,343.67","2,300.16","2,312.11",0
"Thursday, August 21, 1997","2,334.91","2,348.64","2,334.91","2,342.50",0
"Wednesday, August 20, 1997","2,317.83","2,335.96","2,317.83","2,334.91",0
"Tuesday, August 19, 1997","2,287.40","2,319.12","2,287.40","2,317.83",0
"Monday, August 18, 1997","2,302.40","2,302.40","2,266.30","2,287.37",0
"Friday, August 15, 1997","2,346.32","2,346.68","2,302.40","2,302.40",0
"Thursday, August 14, 1997","2,348.96","2,359.66","2,346.08","2,346.32",0
"Wednesday, August 13, 1997","2,376.39","2,376.39","2,345.93","2,348.96",0
"Tuesday, August 12, 1997","2,357.52","2,377.15","2,357.52","2,376.39",0
"Monday, August 11, 1997","2,354.83","2,363.80","2,331.39","2,357.52",0
"Friday, August 08, 1997","2,369.07","2,374.09","2,346.82","2,354.83",0
"Thursday, August 07, 1997","2,339.74","2,371.08","2,335.45","2,369.07",0
"Wednesday, August 06, 1997","2,314.74","2,339.96","2,314.34","2,339.74",0
"Tuesday, August 05, 1997","2,290.40","2,314.74","2,290.34","2,314.74",0
"Monday, August 04, 1997","2,291.97","2,294.48","2,282.79","2,290.40",0
"Friday, August 01, 1997","2,295.18","2,305.58","2,287.28","2,291.97",0
"Thursday, July 31, 1997","2,301.17","2,307.20","2,295.14","2,295.18",0
"Wednesday, July 30, 1997","2,281.11","2,301.17","2,281.11","2,301.17",0
"Tuesday, July 29, 1997","2,276.05","2,287.86","2,274.11","2,281.11",0
"Monday, July 28, 1997","2,273.55","2,278.32","2,267.48","2,276.05",0
"Friday, July 25, 1997","2,278.04","2,284.64","2,267.67","2,273.55",0
"Thursday, July 24, 1997","2,282.67","2,290.85","2,276.05","2,278.04",0
"Wednesday, July 23, 1997","2,270.91","2,303.04","2,270.91","2,282.67",0
"Tuesday, July 22, 1997","2,260.99","2,271.39","2,260.99","2,270.91",0
"Monday, July 21, 1997","2,277.33","2,277.33","2,252.76","2,256.49",0
"Friday, July 18, 1997","2,284.14","2,284.14","2,284.14","2,284.14",0
"Thursday, July 17, 1997","2,311.56","2,311.56","2,311.56","2,311.56",0
"Wednesday, July 16, 1997","2,316.03","2,316.03","2,316.03","2,316.03",0
"Tuesday, July 15, 1997","2,289.81","2,289.81","2,289.81","2,289.81",0
"Monday, July 14, 1997","2,272.48","2,272.48","2,272.48","2,272.48",0
"Friday, July 11, 1997","2,250.41","2,250.41","2,250.41","2,250.41",0
"Thursday, July 10, 1997","2,237.18","2,237.18","2,237.18","2,237.18",0
"Wednesday, July 09, 1997","2,236.64","2,236.64","2,236.64","2,236.64",0
"Tuesday, July 08, 1997","2,236.02","2,236.02","2,236.02","2,236.02",0
"Monday, July 07, 1997","2,257.42","2,257.42","2,257.42","2,257.42",0
"Friday, July 04, 1997","2,260.61","2,260.61","2,260.61","2,260.61",0
"Thursday, July 03, 1997","2,269.36","2,269.36","2,269.36","2,269.36",0
"Wednesday, July 02, 1997","2,240.42","2,240.42","2,240.42","2,240.42",0
"Tuesday, July 01, 1997","2,230.43","2,230.43","2,230.43","2,230.43",0
"Monday, June 30, 1997","2,184.52","2,184.52","2,184.52","2,184.52",0
"Friday, June 27, 1997","2,199.07","2,199.07","2,199.07","2,199.07",0
"Thursday, June 26, 1997","2,206.71","2,206.71","2,206.71","2,206.71",0
"Wednesday, June 25, 1997","2,199.97","2,199.97","2,199.97","2,199.97",0
"Tuesday, June 24, 1997","2,183.60","2,183.60","2,183.60","2,183.60",0
"Monday, June 23, 1997","2,177.79","2,177.79","2,177.79","2,177.79",0
"Friday, June 20, 1997","2,187.93","2,187.93","2,187.93","2,187.93",0
"Thursday, June 19, 1997","2,210.20","2,210.20","2,210.20","2,210.20",0
"Wednesday, June 18, 1997","2,213.78","2,213.78","2,213.78","2,213.78",0
"Tuesday, June 17, 1997","2,225.32","2,225.32","2,225.32","2,225.32",0
"Monday, June 16, 1997","2,249.67","2,249.67","2,249.67","2,249.67",0
"Friday, June 13, 1997","2,266.11","2,266.11","2,266.11","2,266.11",0
"Thursday, June 12, 1997","2,252.99","2,252.99","2,252.99","2,252.99",0
"Wednesday, June 11, 1997","2,237.85","2,237.85","2,237.85","2,237.85",0
"Tuesday, June 10, 1997","2,242.16","2,242.16","2,242.16","2,242.16",0
"Monday, June 09, 1997","2,222.17","2,222.17","2,222.17","2,222.17",0
"Friday, June 06, 1997","2,206.41","2,206.41","2,206.41","2,206.41",0
"Thursday, June 05, 1997","2,181.08","2,181.08","2,181.08","2,181.08",0
"Wednesday, June 04, 1997","2,174.47","2,174.47","2,174.47","2,174.47",0
"Tuesday, June 03, 1997","2,174.41","2,174.41","2,174.41","2,174.41",0
"Monday, June 02, 1997","2,178.68","2,178.68","2,178.68","2,178.68",0
"Friday, May 30, 1997","2,200.91","2,200.91","2,200.91","2,200.91",0
"Thursday, May 29, 1997","2,220.52","2,220.52","2,220.52","2,220.52",0
"Wednesday, May 28, 1997","2,222.40","2,222.40","2,222.40","2,222.40",0
"Tuesday, May 27, 1997","2,223.91","2,223.91","2,223.91","2,223.91",0
"Friday, May 23, 1997","2,216.70","2,216.70","2,216.70","2,216.70",0
"Thursday, May 22, 1997","2,212.70","2,212.70","2,212.70","2,212.70",0
"Wednesday, May 21, 1997","2,209.21","2,209.21","2,209.21","2,209.21",0
"Tuesday, May 20, 1997","2,196.14","2,196.14","2,196.14","2,196.14",0
"Monday, May 19, 1997","2,211.91","2,211.91","2,211.91","2,211.91",0
"Friday, May 16, 1997","2,230.98","2,230.98","2,230.98","2,230.98",0
"Thursday, May 15, 1997","2,225.99","2,225.99","2,225.99","2,225.99",0
"Wednesday, May 14, 1997","2,228.79","2,228.79","2,228.79","2,228.79",0
"Tuesday, May 13, 1997","2,230.66","2,230.66","2,230.66","2,230.66",0
"Monday, May 12, 1997","2,222.19","2,222.19","2,222.19","2,222.19",0
"Friday, May 09, 1997","2,208.01","2,208.01","2,208.01","2,208.01",0
"Thursday, May 08, 1997","2,188.16","2,188.16","2,188.16","2,188.16",0
"Wednesday, May 07, 1997","2,173.90","2,173.90","2,173.90","2,173.90",0
"Tuesday, May 06, 1997","2,167.26","2,167.26","2,167.26","2,167.26",0
"Friday, May 02, 1997","2,142.25","2,142.25","2,142.25","2,142.25",0
"Thursday, May 01, 1997","2,138.89","2,138.89","2,138.89","2,138.89",0
"Wednesday, April 30, 1997","2,135.31","2,135.31","2,135.31","2,135.31",0
"Tuesday, April 29, 1997","2,134.88","2,134.88","2,134.88","2,134.88",0
"Monday, April 28, 1997","2,118.62","2,118.62","2,118.62","2,118.62",0
"Friday, April 25, 1997","2,112.15","2,112.15","2,112.15","2,112.15",0
"Thursday, April 24, 1997","2,120.47","2,120.47","2,120.47","2,120.47",0
"Wednesday, April 23, 1997","2,121.13","2,121.13","2,121.13","2,121.13",0
"Tuesday, April 22, 1997","2,104.68","2,104.68","2,104.68","2,104.68",0
"Monday, April 21, 1997","2,098.91","2,098.91","2,098.91","2,098.91",0
"Friday, April 18, 1997","2,092.44","2,092.44","2,092.44","2,092.44",0
"Thursday, April 17, 1997","2,089.10","2,089.10","2,089.10","2,089.10",0
"Wednesday, April 16, 1997","2,087.46","2,087.46","2,087.46","2,087.46",0
"Tuesday, April 15, 1997","2,084.21","2,084.21","2,084.21","2,084.21",0
"Monday, April 14, 1997","2,070.05","2,070.05","2,070.05","2,070.05",0
"Friday, April 11, 1997","2,079.87","2,079.87","2,079.87","2,079.87",0
"Thursday, April 10, 1997","2,095.76","2,095.76","2,095.76","2,095.76",0
"Wednesday, April 09, 1997","2,087.61","2,087.61","2,087.61","2,087.61",0
"Tuesday, April 08, 1997","2,077.25","2,077.25","2,077.25","2,077.25",0
"Monday, April 07, 1997","2,077.93","2,077.93","2,077.93","2,077.93",0
"Friday, April 04, 1997","2,065.02","2,065.02","2,065.02","2,065.02",0
"Thursday, April 03, 1997","2,056.07","2,056.07","2,056.07","2,056.07",0
"Wednesday, April 02, 1997","2,064.45","2,064.45","2,064.45","2,064.45",0
"Tuesday, April 01, 1997","2,067.37","2,067.37","2,067.37","2,067.37",0
"Thursday, March 27, 1997","2,099.70","2,099.70","2,099.70","2,099.70",0
"Wednesday, March 26, 1997","2,094.89","2,094.89","2,094.89","2,094.89",0
"Tuesday, March 25, 1997","2,082.52","2,082.52","2,082.52","2,082.52",0
"Monday, March 24, 1997","2,061.29","2,061.29","2,061.29","2,061.29",0
"Friday, March 21, 1997","2,078.60","2,078.60","2,078.60","2,078.60",0
"Thursday, March 20, 1997","2,079.85","2,079.85","2,079.85","2,079.85",0
"Wednesday, March 19, 1997","2,115.40","2,115.40","2,115.40","2,115.40",0
"Tuesday, March 18, 1997","2,125.56","2,125.56","2,125.56","2,125.56",0
"Monday, March 17, 1997","2,135.02","2,135.02","2,135.02","2,135.02",0
"Friday, March 14, 1997","2,154.51","2,154.51","2,154.51","2,154.51",0
"Thursday, March 13, 1997","2,146.80","2,146.80","2,146.80","2,146.80",0
"Wednesday, March 12, 1997","2,156.05","2,156.05","2,156.05","2,156.05",0
"Tuesday, March 11, 1997","2,163.93","2,163.93","2,163.93","2,163.93",0
"Monday, March 10, 1997","2,161.13","2,161.13","2,161.13","2,161.13",0
"Friday, March 07, 1997","2,153.44","2,153.44","2,153.44","2,153.44",0
"Thursday, March 06, 1997","2,145.25","2,145.25","2,145.25","2,145.25",0
"Wednesday, March 05, 1997","2,128.32","2,128.32","2,128.32","2,128.32",0
"Tuesday, March 04, 1997","2,126.38","2,126.38","2,126.38","2,126.38",0
"Monday, March 03, 1997","2,107.27","2,107.27","2,107.27","2,107.27",0
"Friday, February 28, 1997","2,107.86","2,107.86","2,107.86","2,107.86",0
"Thursday, February 27, 1997","2,119.74","2,119.74","2,119.74","2,119.74",0
"Wednesday, February 26, 1997","2,115.81","2,115.81","2,115.81","2,115.81",0
"Tuesday, February 25, 1997","2,121.62","2,121.62","2,121.62","2,121.62",0
"Monday, February 24, 1997","2,114.52","2,114.52","2,114.52","2,114.52",0
"Friday, February 21, 1997","2,115.45","2,115.45","2,115.45","2,115.45",0
"Thursday, February 20, 1997","2,122.75","2,122.75","2,122.75","2,122.75",0
"Wednesday, February 19, 1997","2,121.75","2,121.75","2,121.75","2,121.75",0
"Tuesday, February 18, 1997","2,111.96","2,111.96","2,111.96","2,111.96",0
"Monday, February 17, 1997","2,113.17","2,113.17","2,113.17","2,113.17",0
"Friday, February 14, 1997","2,114.12","2,114.12","2,114.12","2,114.12",0
"Thursday, February 13, 1997","2,107.21","2,107.21","2,107.21","2,107.21",0
"Wednesday, February 12, 1997","2,097.69","2,097.69","2,097.69","2,097.69",0
"Tuesday, February 11, 1997","2,098.52","2,098.52","2,098.52","2,098.52",0
"Monday, February 10, 1997","2,100.56","2,100.56","2,100.56","2,100.56",0
"Friday, February 07, 1997","2,099.88","2,099.88","2,099.88","2,099.88",0
"Thursday, February 06, 1997","2,083.34","2,083.34","2,083.34","2,083.34",0
"Wednesday, February 05, 1997","2,089.61","2,089.61","2,089.61","2,089.61",0
"Tuesday, February 04, 1997","2,081.20","2,081.20","2,081.20","2,081.20",0
"Monday, February 03, 1997","2,079.60","2,079.60","2,079.60","2,079.60",0
"Friday, January 31, 1997","2,087.61","2,087.61","2,087.61","2,087.61",0
"Thursday, January 30, 1997","2,068.16","2,068.16","2,068.16","2,068.16",0
"Wednesday, January 29, 1997","2,059.82","2,059.82","2,059.82","2,059.82",0
"Tuesday, January 28, 1997","2,071.89","2,071.89","2,071.89","2,071.89",0
"Monday, January 27, 1997","2,063.71","2,063.71","2,063.71","2,063.71",0
"Friday, January 24, 1997","2,066.62","2,066.62","2,066.62","2,066.62",0
"Thursday, January 23, 1997","2,087.11","2,087.11","2,087.11","2,087.11",0
"Wednesday, January 22, 1997","2,065.27","2,065.27","2,065.27","2,065.27",0
"Tuesday, January 21, 1997","2,055.17","2,055.17","2,055.17","2,055.17",0
"Monday, January 20, 1997","2,055.83","2,055.83","2,055.83","2,055.83",0
"Friday, January 17, 1997","2,061.07","2,061.07","2,061.07","2,061.07",0
"Thursday, January 16, 1997","2,055.26","2,055.26","2,055.26","2,055.26",0
"Wednesday, January 15, 1997","2,040.16","2,040.16","2,040.16","2,040.16",0
"Tuesday, January 14, 1997","2,042.56","2,042.56","2,042.56","2,042.56",0
"Monday, January 13, 1997","2,018.14","2,018.14","2,018.14","2,018.14",0
"Friday, January 10, 1997","1,996.91","1,996.91","1,996.91","1,996.91",0
"Thursday, January 09, 1997","2,008.15","2,008.15","2,008.15","2,008.15",0
"Wednesday, January 08, 1997","2,009.44","2,009.44","2,009.44","2,009.44",0
"Tuesday, January 07, 1997","2,004.15","2,004.15","2,004.15","2,004.15",0
"Monday, January 06, 1997","2,012.91","2,012.91","2,012.91","2,012.91",0
"Friday, January 03, 1997","2,004.05","2,004.05","2,004.05","2,004.05",0
"Thursday, January 02, 1997","1,989.78","1,989.78","1,989.78","1,989.78",0
"Tuesday, December 31, 1996","2,013.66","2,013.66","2,013.66","2,013.66",0
