Date,Open,High,Low,Close
11/01/1996,"3,948.50","3,948.50","3,948.50","3,948.50"
10/31/1996,"3,979.10","3,979.10","3,979.10","3,979.10"
10/30/1996,"3,963.90","3,963.90","3,963.90","3,963.90"
10/29/1996,"3,993.50","3,993.50","3,993.50","3,993.50"
10/28/1996,"4,025.30","4,025.30","4,025.30","4,025.30"
10/25/1996,"4,022.40","4,022.40","4,022.40","4,022.40"
10/24/1996,"3,999.40","3,999.40","3,999.40","3,999.40"
10/23/1996,"4,028.40","4,028.40","4,028.40","4,028.40"
10/22/1996,"4,057.20","4,057.20","4,057.20","4,057.20"
10/21/1996,"4,073.10","4,073.10","4,073.10","4,073.10"
10/18/1996,"4,053.10","4,053.10","4,053.10","4,053.10"
10/17/1996,"4,042.10","4,042.10","4,042.10","4,042.10"
10/16/1996,"4,024.40","4,024.40","4,024.40","4,024.40"
10/15/1996,"4,050.80","4,050.80","4,050.80","4,050.80"
10/14/1996,"4,038.70","4,038.70","4,038.70","4,038.70"
10/11/1996,"4,028.10","4,028.10","4,028.10","4,028.10"
10/10/1996,"3,994.70","3,994.70","3,994.70","3,994.70"
10/09/1996,"4,009.30","4,009.30","4,009.30","4,009.30"
10/08/1996,"4,035.60","4,035.60","4,035.60","4,035.60"
10/07/1996,"4,031.50","4,031.50","4,031.50","4,031.50"
10/04/1996,"4,024.80","4,024.80","4,024.80","4,024.80"
10/03/1996,"4,000.00","4,000.00","4,000.00","4,000.00"
10/02/1996,"4,015.10","4,015.10","4,015.10","4,015.10"
10/01/1996,"3,992.20","3,992.20","3,992.20","3,992.20"
09/30/1996,"3,953.70","3,953.70","3,953.70","3,953.70"
09/27/1996,"3,946.40","3,946.40","3,946.40","3,946.40"
09/26/1996,"3,933.20","3,933.20","3,933.20","3,933.20"
09/25/1996,"3,935.70","3,935.70","3,935.70","3,935.70"
09/24/1996,"3,910.50","3,910.50","3,910.50","3,910.50"
09/23/1996,"3,919.70","3,919.70","3,919.70","3,919.70"
09/20/1996,"3,964.10","3,964.10","3,964.10","3,964.10"
09/19/1996,"3,974.30","3,974.30","3,974.30","3,974.30"
09/18/1996,"3,955.70","3,955.70","3,955.70","3,955.70"
09/17/1996,"3,972.30","3,972.30","3,972.30","3,972.30"
09/16/1996,"3,977.20","3,977.20","3,977.20","3,977.20"
09/13/1996,"3,967.90","3,967.90","3,967.90","3,967.90"
09/12/1996,"3,932.60","3,932.60","3,932.60","3,932.60"
09/11/1996,"3,905.60","3,905.60","3,905.60","3,905.60"
09/10/1996,"3,916.10","3,916.10","3,916.10","3,916.10"
09/09/1996,"3,910.80","3,910.80","3,910.80","3,910.80"
09/06/1996,"3,893.00","3,893.00","3,893.00","3,893.00"
09/05/1996,"3,887.20","3,887.20","3,887.20","3,887.20"
09/04/1996,"3,872.70","3,872.70","3,872.70","3,872.70"
09/03/1996,"3,855.90","3,855.90","3,855.90","3,855.90"
09/02/1996,"3,884.40","3,884.40","3,884.40","3,884.40"
08/30/1996,"3,867.60","3,867.60","3,867.60","3,867.60"
08/29/1996,"3,885.00","3,885.00","3,885.00","3,885.00"
08/28/1996,"3,918.70","3,918.70","3,918.70","3,918.70"
08/27/1996,"3,905.70","3,905.70","3,905.70","3,905.70"
08/23/1996,"3,907.50","3,907.50","3,907.50","3,907.50"
08/22/1996,"3,891.10","3,891.10","3,891.10","3,891.10"
08/21/1996,"3,872.10","3,872.10","3,872.10","3,872.10"
08/20/1996,"3,883.20","3,883.20","3,883.20","3,883.20"
08/19/1996,"3,863.70","3,863.70","3,863.70","3,863.70"
08/16/1996,"3,872.90","3,872.90","3,872.90","3,872.90"
08/15/1996,"3,837.40","3,837.40","3,837.40","3,837.40"
08/14/1996,"3,830.30","3,830.30","3,830.30","3,830.30"
08/13/1996,"3,823.40","3,823.40","3,823.40","3,823.40"
08/12/1996,"3,803.30","3,803.30","3,803.30","3,803.30"
08/09/1996,"3,810.70","3,810.70","3,810.70","3,810.70"
08/08/1996,"3,811.40","3,811.40","3,811.40","3,811.40"
08/07/1996,"3,811.10","3,811.10","3,811.10","3,811.10"
08/06/1996,"3,788.40","3,788.40","3,788.40","3,788.40"
08/05/1996,"3,788.30","3,788.30","3,788.30","3,788.30"
08/02/1996,"3,770.60","3,770.60","3,770.60","3,770.60"
08/01/1996,"3,734.40","3,734.40","3,734.40","3,734.40"
07/31/1996,"3,703.20","3,703.20","3,703.20","3,703.20"
07/30/1996,"3,668.50","3,668.50","3,668.50","3,668.50"
07/29/1996,"3,678.80","3,678.80","3,678.80","3,678.80"
07/26/1996,"3,673.30","3,673.30","3,673.30","3,673.30"
07/25/1996,"3,684.70","3,684.70","3,684.70","3,684.70"
07/24/1996,"3,668.80","3,668.80","3,668.80","3,668.80"
07/23/1996,"3,708.40","3,708.40","3,708.40","3,708.40"
07/22/1996,"3,681.30","3,681.30","3,681.30","3,681.30"
07/19/1996,"3,710.50","3,710.50","3,710.50","3,710.50"
07/18/1996,"3,693.40","3,693.40","3,693.40","3,693.40"
07/17/1996,"3,658.20","3,658.20","3,658.20","3,658.20"
07/16/1996,"3,632.30","3,632.30","3,632.30","3,632.30"
07/15/1996,"3,698.30","3,698.30","3,698.30","3,698.30"
07/12/1996,"3,728.30","3,728.30","3,728.30","3,728.30"
07/11/1996,"3,749.00","3,749.00","3,749.00","3,749.00"
07/10/1996,"3,765.80","3,765.80","3,765.80","3,765.80"
07/09/1996,"3,752.30","3,752.30","3,752.30","3,752.30"
07/08/1996,"3,741.50","3,741.50","3,741.50","3,741.50"
07/05/1996,"3,743.20","3,743.20","3,743.20","3,743.20"
07/04/1996,"3,760.60","3,760.60","3,760.60","3,760.60"
07/03/1996,"3,714.10","3,714.10","3,714.10","3,714.10"
07/02/1996,"3,725.70","3,725.70","3,725.70","3,725.70"
07/01/1996,"3,725.60","3,725.60","3,725.60","3,725.60"
06/28/1996,"3,711.00","3,711.00","3,711.00","3,711.00"
06/27/1996,"3,678.80","3,678.80","3,678.80","3,678.80"
06/26/1996,"3,695.50","3,695.50","3,695.50","3,695.50"
06/25/1996,"3,679.50","3,679.50","3,679.50","3,679.50"
06/24/1996,"3,710.80","3,710.80","3,710.80","3,710.80"
06/21/1996,"3,722.30","3,722.30","3,722.30","3,722.30"
06/20/1996,"3,727.50","3,727.50","3,727.50","3,727.50"
06/19/1996,"3,753.20","3,753.20","3,753.20","3,753.20"
06/18/1996,"3,756.40","3,756.40","3,756.40","3,756.40"
06/17/1996,"3,761.50","3,761.50","3,761.50","3,761.50"
06/14/1996,"3,753.60","3,753.60","3,753.60","3,753.60"
06/13/1996,"3,761.70","3,761.70","3,761.70","3,761.70"
06/12/1996,"3,769.20","3,769.20","3,769.20","3,769.20"
06/11/1996,"3,755.70","3,755.70","3,755.70","3,755.70"
06/10/1996,"3,728.80","3,728.80","3,728.80","3,728.80"
06/07/1996,"3,706.80","3,706.80","3,706.80","3,706.80"
06/06/1996,"3,760.30","3,760.30","3,760.30","3,760.30"
06/05/1996,"3,753.40","3,753.40","3,753.40","3,753.40"
06/04/1996,"3,755.20","3,755.20","3,755.20","3,755.20"
06/03/1996,"3,739.20","3,739.20","3,739.20","3,739.20"
05/31/1996,"3,747.80","3,747.80","3,747.80","3,747.80"
05/30/1996,"3,746.70","3,746.70","3,746.70","3,746.70"
05/29/1996,"3,775.70","3,775.70","3,775.70","3,775.70"
05/28/1996,"3,760.20","3,760.20","3,760.20","3,760.20"
05/24/1996,"3,752.10","3,752.10","3,752.10","3,752.10"
05/23/1996,"3,747.00","3,747.00","3,747.00","3,747.00"
05/22/1996,"3,764.20","3,764.20","3,764.20","3,764.20"
05/21/1996,"3,789.40","3,789.40","3,789.40","3,789.40"
05/20/1996,"3,778.20","3,778.20","3,778.20","3,778.20"
05/17/1996,"3,789.60","3,789.60","3,789.60","3,789.60"
05/16/1996,"3,753.60","3,753.60","3,753.60","3,753.60"
05/15/1996,"3,776.20","3,776.20","3,776.20","3,776.20"
05/14/1996,"3,759.70","3,759.70","3,759.70","3,759.70"
05/13/1996,"3,739.20","3,739.20","3,739.20","3,739.20"
05/10/1996,"3,754.40","3,754.40","3,754.40","3,754.40"
05/09/1996,"3,728.30","3,728.30","3,728.30","3,728.30"
05/08/1996,"3,707.30","3,707.30","3,707.30","3,707.30"
05/07/1996,"3,723.00","3,723.00","3,723.00","3,723.00"
05/03/1996,"3,751.60","3,751.60","3,751.60","3,751.60"
05/02/1996,"3,776.40","3,776.40","3,776.40","3,776.40"
05/01/1996,"3,806.00","3,806.00","3,806.00","3,806.00"
04/30/1996,"3,817.90","3,817.90","3,817.90","3,817.90"
04/29/1996,"3,809.20","3,809.20","3,809.20","3,809.20"
04/26/1996,"3,832.80","3,832.80","3,832.80","3,832.80"
04/25/1996,"3,819.30","3,819.30","3,819.30","3,819.30"
04/24/1996,"3,817.60","3,817.60","3,817.60","3,817.60"
04/23/1996,"3,833.00","3,833.00","3,833.00","3,833.00"
04/22/1996,"3,852.70","3,852.70","3,852.70","3,852.70"
04/19/1996,"3,857.10","3,857.10","3,857.10","3,857.10"
04/18/1996,"3,820.70","3,820.70","3,820.70","3,820.70"
04/17/1996,"3,805.60","3,805.60","3,805.60","3,805.60"
04/16/1996,"3,825.30","3,825.30","3,825.30","3,825.30"
04/15/1996,"3,790.50","3,790.50","3,790.50","3,790.50"
04/12/1996,"3,766.80","3,766.80","3,766.80","3,766.80"
04/11/1996,"3,744.20","3,744.20","3,744.20","3,744.20"
04/10/1996,"3,767.40","3,767.40","3,767.40","3,767.40"
04/09/1996,"3,758.60","3,758.60","3,758.60","3,758.60"
04/04/1996,"3,755.60","3,755.60","3,755.60","3,755.60"
04/03/1996,"3,725.10","3,725.10","3,725.10","3,725.10"
04/02/1996,"3,728.50","3,728.50","3,728.50","3,728.50"
04/01/1996,"3,718.40","3,718.40","3,718.40","3,718.40"
03/29/1996,"3,699.70","3,699.70","3,699.70","3,699.70"
03/28/1996,"3,672.60","3,672.60","3,672.60","3,672.60"
03/27/1996,"3,672.40","3,672.40","3,672.40","3,672.40"
03/26/1996,"3,660.90","3,660.90","3,660.90","3,660.90"
03/25/1996,"3,681.90","3,681.90","3,681.90","3,681.90"
03/22/1996,"3,707.00","3,707.00","3,707.00","3,707.00"
03/21/1996,"3,698.30","3,698.30","3,698.30","3,698.30"
03/20/1996,"3,685.40","3,685.40","3,685.40","3,685.40"
03/19/1996,"3,693.00","3,693.00","3,693.00","3,693.00"
03/18/1996,"3,669.60","3,669.60","3,669.60","3,669.60"
03/15/1996,"3,644.80","3,644.80","3,644.80","3,644.80"
03/14/1996,"3,681.80","3,681.83","3,681.83","3,681.80"
03/13/1996,"3,640.30","3,640.33","3,640.33","3,640.30"
03/12/1996,"3,639.50","3,639.52","3,639.52","3,639.50"
03/11/1996,"3,674.50","3,674.50","3,674.50","3,674.50"
03/08/1996,"3,710.30","3,710.30","3,710.30","3,710.30"
03/07/1996,"3,758.20","3,758.20","3,758.20","3,758.20"
03/06/1996,"3,758.90","3,758.90","3,758.90","3,758.90"
03/05/1996,"3,777.10","3,777.10","3,777.10","3,777.10"
03/04/1996,"3,768.60","3,768.60","3,768.60","3,768.60"
03/01/1996,"3,752.70","3,752.70","3,752.70","3,752.70"
02/29/1996,"3,727.60","3,727.60","3,727.60","3,727.60"
02/28/1996,"3,738.20","3,738.20","3,738.20","3,738.20"
02/27/1996,"3,715.90","3,715.90","3,715.90","3,715.90"
02/26/1996,"3,704.20","3,704.20","3,704.20","3,704.20"
02/23/1996,"3,740.30","3,740.30","3,740.30","3,740.30"
02/22/1996,"3,740.00","3,740.02","3,740.02","3,740.00"
02/21/1996,"3,725.60","3,725.60","3,725.60","3,725.60"
02/20/1996,"3,714.60","3,714.60","3,714.60","3,714.60"
02/19/1996,"3,744.30","3,744.27","3,744.27","3,744.30"
02/16/1996,"3,770.90","3,770.90","3,770.90","3,770.90"
02/15/1996,"3,779.80","3,779.80","3,779.80","3,779.80"
02/14/1996,"3,745.00","3,744.99","3,744.99","3,745.00"
02/13/1996,"3,747.60","3,747.60","3,747.60","3,747.60"
02/12/1996,"3,726.60","3,726.60","3,726.60","3,726.60"
02/09/1996,"3,716.30","3,716.30","3,716.30","3,716.30"
02/08/1996,"3,708.40","3,708.40","3,708.40","3,708.40"
02/07/1996,"3,726.10","3,726.09","3,726.09","3,726.10"
02/06/1996,"3,747.50","3,747.55","3,747.55","3,747.50"
02/05/1996,"3,746.60","3,746.60","3,746.60","3,746.60"
02/02/1996,"3,781.30","3,781.30","3,781.30","3,781.30"
02/01/1996,"3,752.80","3,752.80","3,752.80","3,752.80"
01/31/1996,"3,759.30","3,759.30","3,759.30","3,759.30"
01/30/1996,"3,735.30","3,735.30","3,735.30","3,735.30"
01/29/1996,"3,734.60","3,734.63","3,734.63","3,734.60"
01/26/1996,"3,734.70","3,734.70","3,734.70","3,734.70"
01/25/1996,"3,734.20","3,734.20","3,734.20","3,734.20"
01/24/1996,"3,758.20","3,758.20","3,758.20","3,758.20"
01/23/1996,"3,735.00","3,734.95","3,734.95","3,735.00"
01/22/1996,"3,754.20","3,754.20","3,754.20","3,754.20"
01/19/1996,"3,748.40","3,748.45","3,748.45","3,748.40"
01/18/1996,"3,748.70","3,748.66","3,748.66","3,748.70"
01/17/1996,"3,704.20","3,704.21","3,704.21","3,704.20"
01/16/1996,"3,710.60","3,710.60","3,710.60","3,710.60"
01/15/1996,"3,662.70","3,662.70","3,662.70","3,662.70"
01/12/1996,"3,657.30","3,657.30","3,657.30","3,657.30"
01/11/1996,"3,654.90","3,654.90","3,654.90","3,654.90"
01/10/1996,"3,671.50","3,671.45","3,671.45","3,671.50"
01/09/1996,"3,700.30","3,700.30","3,700.30","3,700.30"
01/08/1996,"3,720.60","3,720.64","3,720.64","3,720.60"
01/05/1996,"3,704.50","3,704.50","3,704.50","3,704.50"
01/04/1996,"3,714.10","3,714.10","3,714.10","3,714.10"
01/03/1996,"3,715.60","3,715.60","3,715.60","3,715.60"
01/02/1996,"3,687.90","3,687.90","3,687.90","3,687.90"
