Date,Open,High,Low,Close,Volume
"Wednesday, May 31, 1995","1,632.56","1,632.56","1,632.56","1,632.56",0
"Tuesday, May 30, 1995","1,627.94","1,627.94","1,627.94","1,627.94",0
"Friday, May 26, 1995","1,628.35","1,628.35","1,628.35","1,628.35",0
"Thursday, May 25, 1995","1,635.32","1,635.32","1,635.32","1,635.32",0
"Wednesday, May 24, 1995","1,632.16","1,632.16","1,632.16","1,632.16",0
"Tuesday, May 23, 1995","1,617.67","1,617.67","1,617.67","1,617.67",0
"Monday, May 22, 1995","1,614.90","1,614.90","1,614.90","1,614.90",0
"Friday, May 19, 1995","1,605.78","1,605.78","1,605.78","1,605.78",0
"Thursday, May 18, 1995","1,617.00","1,617.00","1,617.00","1,617.00",0
"Wednesday, May 17, 1995","1,620.79","1,620.79","1,620.79","1,620.79",0
"Tuesday, May 16, 1995","1,621.21","1,621.21","1,621.21","1,621.21",0
"Monday, May 15, 1995","1,625.18","1,625.18","1,625.18","1,625.18",0
"Friday, May 12, 1995","1,623.96","1,623.96","1,623.96","1,623.96",0
"Thursday, May 11, 1995","1,625.62","1,625.62","1,625.62","1,625.62",0
"Wednesday, May 10, 1995","1,613.43","1,613.43","1,613.43","1,613.43",0
"Tuesday, May 09, 1995","1,600.26","1,600.26","1,600.26","1,600.26",0
"Friday, May 05, 1995","1,595.73","1,595.73","1,595.73","1,595.73",0
"Thursday, May 04, 1995","1,600.38","1,600.38","1,600.38","1,600.38",0
"Wednesday, May 03, 1995","1,598.05","1,598.05","1,598.05","1,598.05",0
"Tuesday, May 02, 1995","1,591.88","1,591.88","1,591.88","1,591.88",0
"Monday, May 01, 1995","1,580.26","1,580.26","1,580.26","1,580.26",0
"Friday, April 28, 1995","1,578.67","1,578.67","1,578.67","1,578.67",0
"Thursday, April 27, 1995","1,578.40","1,578.40","1,578.40","1,578.40",0
"Wednesday, April 26, 1995","1,580.39","1,580.39","1,580.39","1,580.39",0
"Tuesday, April 25, 1995","1,575.48","1,575.48","1,575.48","1,575.48",0
"Monday, April 24, 1995","1,571.79","1,571.79","1,571.79","1,571.79",0
"Friday, April 21, 1995","1,569.15","1,569.15","1,569.15","1,569.15",0
"Thursday, April 20, 1995","1,558.49","1,558.49","1,558.49","1,558.49",0
"Wednesday, April 19, 1995","1,556.15","1,556.15","1,556.15","1,556.15",0
"Tuesday, April 18, 1995","1,565.74","1,565.74","1,565.74","1,565.74",0
"Thursday, April 13, 1995","1,571.44","1,571.44","1,571.44","1,571.44",0
"Wednesday, April 12, 1995","1,570.84","1,570.84","1,570.84","1,570.84",0
"Tuesday, April 11, 1995","1,563.24","1,563.24","1,563.24","1,563.24",0
"Monday, April 10, 1995","1,568.20","1,568.20","1,568.20","1,568.20",0
"Friday, April 07, 1995","1,571.24","1,571.24","1,571.24","1,571.24",0
"Thursday, April 06, 1995","1,566.05","1,566.05","1,566.05","1,566.05",0
"Wednesday, April 05, 1995","1,560.78","1,560.78","1,560.78","1,560.78",0
"Tuesday, April 04, 1995","1,558.90","1,558.90","1,558.90","1,558.90",0
"Monday, April 03, 1995","1,540.61","1,540.61","1,540.61","1,540.61",0
"Friday, March 31, 1995","1,538.64","1,538.64","1,538.64","1,538.64",0
"Thursday, March 30, 1995","1,552.46","1,552.46","1,552.46","1,552.46",0
"Wednesday, March 29, 1995","1,538.43","1,538.43","1,538.43","1,538.43",0
"Tuesday, March 28, 1995","1,533.00","1,533.00","1,533.00","1,533.00",0
"Monday, March 27, 1995","1,540.81","1,540.81","1,540.81","1,540.81",0
"Friday, March 24, 1995","1,541.81","1,541.81","1,541.81","1,541.81",0
"Thursday, March 23, 1995","1,534.70","1,534.70","1,534.70","1,534.70",0
"Wednesday, March 22, 1995","1,535.21","1,535.21","1,535.21","1,535.21",0
"Tuesday, March 21, 1995","1,533.44","1,533.44","1,533.44","1,533.44",0
"Monday, March 20, 1995","1,527.85","1,527.85","1,527.85","1,527.85",0
"Friday, March 17, 1995","1,513.96","1,513.96","1,513.96","1,513.96",0
"Thursday, March 16, 1995","1,514.89","1,514.89","1,514.89","1,514.89",0
"Wednesday, March 15, 1995","1,496.24","1,496.24","1,496.24","1,496.24",0
"Tuesday, March 14, 1995","1,496.02","1,496.02","1,496.02","1,496.02",0
"Monday, March 13, 1995","1,480.65","1,480.65","1,480.65","1,480.65",0
"Friday, March 10, 1995","1,484.36","1,484.36","1,484.36","1,484.36",0
"Thursday, March 09, 1995","1,471.59","1,471.59","1,471.59","1,471.59",0
"Wednesday, March 08, 1995","1,472.75","1,472.75","1,472.75","1,472.75",0
"Tuesday, March 07, 1995","1,470.41","1,470.41","1,470.41","1,470.41",0
"Monday, March 06, 1995","1,485.46","1,485.46","1,485.46","1,485.46",0
"Friday, March 03, 1995","1,493.40","1,493.40","1,493.40","1,493.40",0
"Thursday, March 02, 1995","1,498.57","1,498.57","1,498.57","1,498.57",0
"Wednesday, March 01, 1995","1,499.30","1,499.30","1,499.30","1,499.30",0
"Tuesday, February 28, 1995","1,487.00","1,487.00","1,487.00","1,487.00",0
"Monday, February 27, 1995","1,492.75","1,492.75","1,492.75","1,492.75",0
"Friday, February 24, 1995","1,500.13","1,500.13","1,500.13","1,500.13",0
"Thursday, February 23, 1995","1,503.71","1,503.71","1,503.71","1,503.71",0
"Wednesday, February 22, 1995","1,493.09","1,493.09","1,493.09","1,493.09",0
"Tuesday, February 21, 1995","1,496.00","1,496.00","1,496.00","1,496.00",0
"Monday, February 20, 1995","1,494.58","1,494.58","1,494.58","1,494.58",0
"Friday, February 17, 1995","1,505.80","1,505.80","1,505.80","1,505.80",0
"Thursday, February 16, 1995","1,508.39","1,508.39","1,508.39","1,508.39",0
"Wednesday, February 15, 1995","1,518.36","1,518.36","1,518.36","1,518.36",0
"Tuesday, February 14, 1995","1,518.21","1,518.21","1,518.21","1,518.21",0
"Monday, February 13, 1995","1,519.85","1,519.85","1,519.85","1,519.85",0
"Friday, February 10, 1995","1,530.85","1,530.85","1,530.85","1,530.85",0
"Thursday, February 09, 1995","1,525.42","1,525.42","1,525.42","1,525.42",0
"Wednesday, February 08, 1995","1,513.65","1,513.65","1,513.65","1,513.65",0
"Tuesday, February 07, 1995","1,513.05","1,513.05","1,513.05","1,513.05",0
"Monday, February 06, 1995","1,508.21","1,508.21","1,508.21","1,508.21",0
"Friday, February 03, 1995","1,506.71","1,506.71","1,506.71","1,506.71",0
"Thursday, February 02, 1995","1,497.19","1,497.19","1,497.19","1,497.19",0
"Wednesday, February 01, 1995","1,490.41","1,490.41","1,490.41","1,490.41",0
"Tuesday, January 31, 1995","1,480.56","1,480.56","1,480.56","1,480.56",0
"Monday, January 30, 1995","1,483.45","1,483.45","1,483.45","1,483.45",0
"Friday, January 27, 1995","1,494.34","1,494.34","1,494.34","1,494.34",0
"Thursday, January 26, 1995","1,489.05","1,489.05","1,489.05","1,489.05",0
"Wednesday, January 25, 1995","1,479.59","1,479.59","1,479.59","1,479.59",0
"Tuesday, January 24, 1995","1,475.48","1,475.48","1,475.48","1,475.48",0
"Monday, January 23, 1995","1,469.23","1,469.23","1,469.23","1,469.23",0
"Friday, January 20, 1995","1,488.38","1,488.38","1,488.38","1,488.38",0
"Thursday, January 19, 1995","1,503.00","1,503.00","1,503.00","1,503.00",0
"Wednesday, January 18, 1995","1,513.85","1,513.85","1,513.85","1,513.85",0
"Tuesday, January 17, 1995","1,513.87","1,513.87","1,513.87","1,513.87",0
"Monday, January 16, 1995","1,522.47","1,522.47","1,522.47","1,522.47",0
"Friday, January 13, 1995","1,511.59","1,511.59","1,511.59","1,511.59",0
"Thursday, January 12, 1995","1,506.95","1,506.95","1,506.95","1,506.95",0
"Wednesday, January 11, 1995","1,513.15","1,513.15","1,513.15","1,513.15",0
"Tuesday, January 10, 1995","1,516.56","1,516.56","1,516.56","1,516.56",0
"Monday, January 09, 1995","1,515.59","1,515.59","1,515.59","1,515.59",0
"Friday, January 06, 1995","1,519.14","1,519.14","1,519.14","1,519.14",0
"Thursday, January 05, 1995","1,507.07","1,507.07","1,507.07","1,507.07",0
"Wednesday, January 04, 1995","1,514.80","1,514.80","1,514.80","1,514.80",0
"Tuesday, January 03, 1995","1,521.08","1,521.08","1,521.08","1,521.08",0
"Friday, December 30, 1994","1,521.44","1,521.44","1,521.44","1,521.44",0
