Date,Open,High,Low,Close,Volume
"Tuesday, September 22, 1998","2,322.65","2,372.50","2,322.65","2,364.37",0
"Monday, September 21, 1998","2,353.30","2,353.30","2,290.48","2,321.79",0
"Friday, September 18, 1998","2,386.82","2,393.23","2,351.54","2,354.83",0
"Thursday, September 17, 1998","2,450.54","2,450.54","2,376.76","2,386.94",0
"Wednesday, September 16, 1998","2,446.02","2,476.46","2,445.69","2,451.66",0
"Tuesday, September 15, 1998","2,442.21","2,445.42","2,412.86","2,444.89",0
"Monday, September 14, 1998","2,385.14","2,441.56","2,385.14","2,441.56",0
"Friday, September 11, 1998","2,392.36","2,392.36","2,338.74","2,383.63",0
"Thursday, September 10, 1998","2,463.49","2,463.49","2,391.19","2,395.67",0
"Wednesday, September 09, 1998","2,476.66","2,484.60","2,445.08","2,464.60",0
"Tuesday, September 08, 1998","2,471.39","2,493.27","2,461.05","2,475.21",0
"Monday, September 07, 1998","2,400.04","2,471.62","2,400.04","2,470.19",0
"Friday, September 04, 1998","2,377.41","2,406.01","2,374.38","2,396.94",0
"Thursday, September 03, 1998","2,425.91","2,425.91","2,368.56","2,378.16",0
"Wednesday, September 02, 1998","2,400.30","2,464.70","2,400.30","2,426.75",0
"Tuesday, September 01, 1998","2,425.88","2,425.88","2,358.44","2,393.25",0
"Friday, August 28, 1998","2,488.29","2,488.29","2,391.88","2,440.84",0
"Thursday, August 27, 1998","2,575.11","2,578.19","2,492.20","2,497.31",0
"Wednesday, August 26, 1998","2,623.63","2,623.63","2,561.45","2,576.02",0
"Tuesday, August 25, 1998","2,584.96","2,624.13","2,584.96","2,624.13",0
"Monday, August 24, 1998","2,558.67","2,584.18","2,546.34","2,584.18",0
"Friday, August 21, 1998","2,635.14","2,635.14","2,552.47","2,558.67",0
"Thursday, August 20, 1998","2,646.96","2,651.50","2,623.02","2,636.19",0
"Wednesday, August 19, 1998","2,630.12","2,654.75","2,630.12","2,646.95",0
"Tuesday, August 18, 1998","2,562.45","2,629.09","2,562.45","2,629.09",0
"Monday, August 17, 1998","2,560.71","2,569.03","2,539.53","2,561.89",0
"Friday, August 14, 1998","2,539.65","2,584.86","2,539.65","2,562.20",0
"Thursday, August 13, 1998","2,568.01","2,568.01","2,525.04","2,539.67",0
"Wednesday, August 12, 1998","2,558.89","2,580.89","2,548.62","2,569.15",0
"Tuesday, August 11, 1998","2,623.34","2,623.34","2,548.93","2,558.06",0
"Monday, August 10, 1998","2,661.25","2,661.25","2,614.44","2,625.13",0
"Friday, August 07, 1998","2,628.47","2,660.68","2,624.54","2,660.68",0
"Thursday, August 06, 1998","2,643.80","2,647.00","2,611.95","2,628.50",0
"Wednesday, August 05, 1998","2,685.14","2,685.14","2,621.84","2,643.40",0
"Tuesday, August 04, 1998","2,721.00","2,727.89","2,690.30","2,694.05",0
"Monday, August 03, 1998","2,733.11","2,733.11","2,700.95","2,721.09",0
"Friday, July 31, 1998","2,761.72","2,769.06","2,734.04","2,734.72",0
"Thursday, July 30, 1998","2,733.93","2,768.69","2,733.64","2,761.20",0
"Wednesday, July 29, 1998","2,733.61","2,738.72","2,714.12","2,733.57",0
"Tuesday, July 28, 1998","2,737.82","2,758.71","2,726.04","2,734.91",0
"Monday, July 27, 1998","2,759.82","2,772.20","2,732.91","2,737.81",0
"Friday, July 24, 1998","2,795.78","2,795.78","2,753.48","2,760.92",0
"Thursday, July 23, 1998","2,809.38","2,809.56","2,782.70","2,797.60",0
"Wednesday, July 22, 1998","2,866.93","2,866.93","2,811.16","2,811.16",0
"Tuesday, July 21, 1998","2,884.97","2,884.97","2,861.80","2,867.81",0
"Monday, July 20, 1998","2,883.20","2,886.52","2,877.83","2,885.17",0
"Friday, July 17, 1998","2,861.37","2,883.38","2,860.15","2,882.73",0
"Thursday, July 16, 1998","2,873.48","2,884.07","2,850.45","2,861.17",0
"Wednesday, July 15, 1998","2,852.11","2,882.25","2,852.11","2,873.60",0
"Tuesday, July 14, 1998","2,798.27","2,854.70","2,797.82","2,851.39",0
"Monday, July 13, 1998","2,787.45","2,803.48","2,786.34","2,798.41",0
"Friday, July 10, 1998","2,802.11","2,802.11","2,782.09","2,787.48",0
"Thursday, July 09, 1998","2,816.81","2,829.86","2,794.95","2,802.80",0
"Wednesday, July 08, 1998","2,812.88","2,822.79","2,804.63","2,816.40",0
"Tuesday, July 07, 1998","2,807.66","2,825.38","2,806.20","2,812.87",0
"Monday, July 06, 1998","2,806.68","2,808.00","2,785.57","2,807.13",0
"Friday, July 03, 1998","2,793.64","2,815.85","2,793.22","2,806.57",0
"Thursday, July 02, 1998","2,777.67","2,807.19","2,777.67","2,793.85",0
"Wednesday, July 01, 1998","2,743.21","2,786.91","2,743.21","2,777.21",0
"Tuesday, June 30, 1998","2,764.64","2,765.06","2,741.11","2,743.46",0
"Monday, June 29, 1998","2,761.89","2,777.56","2,759.00","2,764.39",0
"Friday, June 26, 1998","2,755.64","2,762.74","2,741.35","2,762.00",0
"Thursday, June 25, 1998","2,734.39","2,763.91","2,733.48","2,755.73",0
"Wednesday, June 24, 1998","2,723.72","2,734.04","2,707.59","2,734.04",0
"Tuesday, June 23, 1998","2,708.01","2,724.78","2,701.70","2,723.39",0
"Monday, June 22, 1998","2,725.37","2,725.37","2,699.17","2,708.74",0
"Friday, June 19, 1998","2,755.46","2,759.53","2,726.87","2,726.87",0
"Thursday, June 18, 1998","2,767.08","2,781.26","2,742.17","2,756.12",0
"Wednesday, June 17, 1998","2,730.38","2,767.91","2,730.38","2,765.85",0
"Tuesday, June 16, 1998","2,728.46","2,741.38","2,718.20","2,730.19",0
"Monday, June 15, 1998","2,760.21","2,764.66","2,710.03","2,730.58",0
"Friday, June 12, 1998","2,795.76","2,811.84","2,754.45","2,761.31",0
"Thursday, June 11, 1998","2,847.30","2,847.30","2,796.64","2,796.64",0
"Wednesday, June 10, 1998","2,861.15","2,861.15","2,833.00","2,847.83",0
"Tuesday, June 09, 1998","2,868.66","2,868.82","2,856.47","2,862.45",0
"Monday, June 08, 1998","2,833.54","2,872.04","2,833.54","2,868.10",0
"Friday, June 05, 1998","2,800.30","2,832.80","2,800.30","2,832.80",0
"Thursday, June 04, 1998","2,813.28","2,813.30","2,786.23","2,800.01",0
"Wednesday, June 03, 1998","2,790.92","2,818.11","2,789.73","2,813.58",0
"Tuesday, June 02, 1998","2,789.20","2,792.46","2,779.37","2,790.99",0
"Monday, June 01, 1998","2,801.43","2,801.43","2,766.83","2,789.45",0
"Friday, May 29, 1998","2,798.70","2,818.55","2,798.68","2,802.18",0
"Thursday, May 28, 1998","2,800.56","2,813.76","2,782.25","2,798.68",0
"Wednesday, May 27, 1998","2,839.44","2,839.44","2,788.70","2,800.20",0
"Tuesday, May 26, 1998","2,833.53","2,858.68","2,833.53","2,841.04",0
"Friday, May 22, 1998","2,822.17","2,833.31","2,813.54","2,833.31",0
"Thursday, May 21, 1998","2,809.32","2,840.44","2,808.24","2,821.98",0
"Wednesday, May 20, 1998","2,794.90","2,820.41","2,794.90","2,808.79",0
"Tuesday, May 19, 1998","2,775.43","2,800.93","2,775.43","2,794.62",0
"Monday, May 18, 1998","2,808.82","2,808.82","2,763.98","2,775.35",0
"Friday, May 15, 1998","2,819.31","2,821.17","2,789.66","2,808.43",0
"Thursday, May 14, 1998","2,827.25","2,830.21","2,801.19","2,819.21",0
"Wednesday, May 13, 1998","2,820.31","2,836.14","2,818.78","2,827.00",0
"Tuesday, May 12, 1998","2,844.46","2,844.46","2,819.35","2,820.09",0
"Monday, May 11, 1998","2,819.94","2,844.79","2,816.06","2,844.40",0
"Friday, May 08, 1998","2,803.69","2,821.18","2,792.21","2,819.13",0
"Thursday, May 07, 1998","2,822.29","2,822.29","2,789.34","2,803.13",0
"Wednesday, May 06, 1998","2,817.72","2,824.67","2,804.53","2,822.24",0
"Tuesday, May 05, 1998","2,823.85","2,843.67","2,812.27","2,817.36",0
"Friday, May 01, 1998","2,789.54","2,827.36","2,789.54","2,822.77",0
"Thursday, April 30, 1998","2,750.65","2,798.20","2,746.07","2,788.99",0
"Wednesday, April 29, 1998","2,740.57","2,752.41","2,729.45","2,750.41",0
"Tuesday, April 28, 1998","2,709.44","2,746.33","2,709.44","2,740.51",0
"Monday, April 27, 1998","2,764.31","2,764.31","2,702.00","2,709.89",0
"Friday, April 24, 1998","2,776.95","2,776.95","2,736.39","2,764.67",0
"Thursday, April 23, 1998","2,785.89","2,802.04","2,760.29","2,777.09",0
"Wednesday, April 22, 1998","2,791.70","2,806.46","2,780.68","2,785.58",0
"Tuesday, April 21, 1998","2,789.79","2,799.03","2,765.22","2,791.50",0
"Monday, April 20, 1998","2,777.45","2,803.45","2,777.45","2,789.47",0
"Friday, April 17, 1998","2,806.97","2,808.02","2,775.74","2,777.16",0
"Thursday, April 16, 1998","2,834.63","2,834.71","2,794.86","2,807.68",0
"Wednesday, April 15, 1998","2,845.02","2,857.08","2,834.21","2,834.64",0
"Tuesday, April 14, 1998","2,844.42","2,861.12","2,837.60","2,844.98",0
"Thursday, April 09, 1998","2,825.32","2,844.25","2,819.42","2,844.25",0
"Wednesday, April 08, 1998","2,841.22","2,841.72","2,818.16","2,825.34",0
"Tuesday, April 07, 1998","2,847.00","2,856.89","2,832.01","2,841.83",0
"Monday, April 06, 1998","2,831.87","2,849.80","2,823.35","2,847.07",0
"Friday, April 03, 1998","2,827.42","2,846.74","2,817.93","2,832.37",0
"Thursday, April 02, 1998","2,813.41","2,826.98","2,809.52","2,826.98",0
"Wednesday, April 01, 1998","2,781.84","2,818.07","2,773.22","2,813.33",0
"Tuesday, March 31, 1998","2,775.50","2,782.90","2,761.65","2,781.66",0
"Monday, March 30, 1998","2,785.11","2,789.07","2,761.46","2,774.99",0
"Friday, March 27, 1998","2,771.26","2,798.63","2,768.65","2,785.44",0
"Thursday, March 26, 1998","2,795.62","2,795.62","2,752.79","2,771.33",0
"Wednesday, March 25, 1998","2,799.66","2,808.13","2,792.46","2,795.85",0
"Tuesday, March 24, 1998","2,785.44","2,798.85","2,783.73","2,798.85",0
"Monday, March 23, 1998","2,788.21","2,812.04","2,785.67","2,785.72",0
"Friday, March 20, 1998","2,798.08","2,838.77","2,776.48","2,788.02",0
"Thursday, March 19, 1998","2,760.00","2,797.33","2,759.17","2,797.33",0
"Wednesday, March 18, 1998","2,732.00","2,758.99","2,730.76","2,758.99",0
"Tuesday, March 17, 1998","2,711.02","2,737.52","2,709.25","2,731.86",0
"Monday, March 16, 1998","2,708.15","2,719.77","2,706.41","2,710.61",0
"Friday, March 13, 1998","2,710.30","2,728.79","2,699.83","2,708.38",0
"Thursday, March 12, 1998","2,719.98","2,720.59","2,703.45","2,709.79",0
"Wednesday, March 11, 1998","2,716.55","2,729.25","2,711.78","2,719.59",0
"Tuesday, March 10, 1998","2,709.16","2,724.47","2,700.45","2,715.64",0
"Monday, March 09, 1998","2,695.37","2,711.72","2,689.20","2,709.00",0
"Friday, March 06, 1998","2,661.19","2,697.75","2,658.60","2,694.78",0
"Thursday, March 05, 1998","2,677.41","2,677.41","2,637.43","2,661.11",0
"Wednesday, March 04, 1998","2,705.44","2,706.35","2,670.23","2,678.55",0
"Tuesday, March 03, 1998","2,708.34","2,720.99","2,699.42","2,705.97",0
"Monday, March 02, 1998","2,684.16","2,716.68","2,677.95","2,707.81",0
"Friday, February 27, 1998","2,676.39","2,699.37","2,673.72","2,683.40",0
"Thursday, February 26, 1998","2,663.61","2,682.34","2,650.92","2,675.64",0
"Wednesday, February 25, 1998","2,627.15","2,662.56","2,627.15","2,662.56",0
"Tuesday, February 24, 1998","2,644.46","2,644.46","2,602.78","2,626.01",0
"Monday, February 23, 1998","2,661.00","2,676.53","2,642.76","2,644.95",0
"Friday, February 20, 1998","2,647.13","2,663.45","2,642.48","2,660.48",0
"Thursday, February 19, 1998","2,648.17","2,656.53","2,637.14","2,647.24",0
"Wednesday, February 18, 1998","2,643.52","2,655.03","2,636.23","2,648.77",0
"Tuesday, February 17, 1998","2,609.45","2,642.95","2,606.61","2,642.95",0
"Monday, February 16, 1998","2,595.97","2,614.54","2,594.60","2,609.38",0
"Friday, February 13, 1998","2,584.27","2,595.85","2,576.63","2,595.85",0
"Thursday, February 12, 1998","2,605.00","2,608.29","2,579.97","2,584.61",0
"Wednesday, February 11, 1998","2,606.23","2,618.39","2,598.72","2,604.95",0
"Tuesday, February 10, 1998","2,600.95","2,612.24","2,595.92","2,606.18",0
"Monday, February 09, 1998","2,610.33","2,618.07","2,596.87","2,600.77",0
"Friday, February 06, 1998","2,599.99","2,609.93","2,582.53","2,609.93",0
"Thursday, February 05, 1998","2,594.16","2,623.63","2,590.04","2,599.85",0
"Wednesday, February 04, 1998","2,598.12","2,598.12","2,584.56","2,593.59",0
"Tuesday, February 03, 1998","2,589.36","2,597.58","2,581.14","2,597.58",0
"Monday, February 02, 1998","2,538.38","2,594.67","2,538.38","2,589.06",0
"Friday, January 30, 1998","2,521.76","2,536.68","2,511.49","2,536.68",0
"Thursday, January 29, 1998","2,501.82","2,525.03","2,499.36","2,521.45",0
"Wednesday, January 28, 1998","2,482.61","2,516.48","2,482.61","2,501.51",0
"Tuesday, January 27, 1998","2,450.40","2,486.50","2,450.40","2,482.06",0
"Monday, January 26, 1998","2,431.93","2,453.54","2,431.29","2,451.00",0
"Friday, January 23, 1998","2,458.36","2,458.96","2,429.05","2,432.02",0
"Thursday, January 22, 1998","2,465.54","2,465.54","2,445.16","2,458.25",0
"Wednesday, January 21, 1998","2,468.77","2,476.00","2,452.25","2,466.56",0
"Tuesday, January 20, 1998","2,467.24","2,475.60","2,458.77","2,468.11",0
"Monday, January 19, 1998","2,462.21","2,480.60","2,462.21","2,467.54",0
"Friday, January 16, 1998","2,427.02","2,466.63","2,426.67","2,461.58",0
"Thursday, January 15, 1998","2,405.89","2,427.54","2,403.30","2,426.80",0
"Wednesday, January 14, 1998","2,397.84","2,417.20","2,397.84","2,406.42",0
"Tuesday, January 13, 1998","2,390.55","2,405.96","2,390.55","2,396.94",0
"Monday, January 12, 1998","2,417.64","2,417.64","2,360.49","2,389.32",0
"Friday, January 09, 1998","2,456.91","2,456.91","2,416.52","2,421.15",0
"Thursday, January 08, 1998","2,451.45","2,477.79","2,451.05","2,457.54",0
"Wednesday, January 07, 1998","2,464.56","2,465.66","2,449.46","2,451.46",0
"Tuesday, January 06, 1998","2,461.09","2,467.13","2,446.92","2,464.74",0
"Monday, January 05, 1998","2,434.06","2,460.90","2,430.34","2,460.90",0
"Friday, January 02, 1998","2,411.27","2,437.58","2,411.27","2,433.96",0
"Wednesday, December 31, 1997","2,408.38","2,426.90","2,408.38","2,411.00",0
