Date,Open,High,Low,Close
11/08/1995,"3,537.10","3,537.10","3,537.10","3,537.10"
11/07/1995,"3,522.40","3,522.40","3,522.40","3,522.40"
11/06/1995,"3,514.80","3,514.84","3,514.84","3,514.80"
11/03/1995,"3,500.40","3,500.40","3,500.40","3,500.40"
11/02/1995,"3,523.00","3,523.00","3,523.00","3,523.00"
11/01/1995,"3,518.70","3,518.70","3,518.70","3,518.70"
10/31/1995,"3,529.10","3,529.10","3,529.10","3,529.10"
10/30/1995,"3,510.00","3,510.00","3,510.00","3,510.00"
10/27/1995,"3,497.90","3,497.90","3,497.90","3,497.90"
10/26/1995,"3,519.60","3,519.60","3,519.60","3,519.60"
10/25/1995,"3,537.80","3,537.80","3,537.80","3,537.80"
10/24/1995,"3,535.30","3,535.30","3,535.30","3,535.30"
10/23/1995,"3,531.50","3,531.50","3,531.50","3,531.50"
10/20/1995,"3,551.40","3,551.40","3,551.40","3,551.40"
10/19/1995,"3,578.60","3,578.60","3,578.60","3,578.60"
10/18/1995,"3,593.00","3,593.00","3,593.00","3,593.00"
10/17/1995,"3,562.20","3,562.18","3,562.18","3,562.20"
10/16/1995,"3,557.30","3,557.26","3,557.26","3,557.30"
10/13/1995,"3,568.00","3,568.00","3,568.00","3,568.00"
10/12/1995,"3,523.80","3,523.80","3,523.80","3,523.80"
10/11/1995,"3,474.30","3,474.30","3,474.30","3,474.30"
10/10/1995,"3,460.10","3,460.10","3,460.10","3,460.10"
10/09/1995,"3,510.30","3,510.30","3,510.30","3,510.30"
10/06/1995,"3,526.50","3,526.50","3,526.50","3,526.50"
10/05/1995,"3,544.40","3,544.40","3,544.40","3,544.40"
10/04/1995,"3,544.10","3,544.10","3,544.10","3,544.10"
10/03/1995,"3,524.20","3,524.20","3,524.20","3,524.20"
10/02/1995,"3,520.20","3,520.20","3,520.20","3,520.20"
09/29/1995,"3,508.20","3,508.25","3,508.25","3,508.20"
09/28/1995,"3,479.00","3,478.95","3,478.95","3,479.00"
09/27/1995,"3,485.00","3,484.96","3,484.96","3,485.00"
09/26/1995,"3,523.30","3,523.30","3,523.30","3,523.30"
09/25/1995,"3,507.00","3,506.98","3,506.98","3,507.00"
09/22/1995,"3,514.80","3,514.80","3,514.80","3,514.80"
09/21/1995,"3,557.90","3,557.90","3,557.90","3,557.90"
09/20/1995,"3,561.50","3,561.50","3,561.50","3,561.50"
09/19/1995,"3,541.40","3,541.40","3,541.40","3,541.40"
09/18/1995,"3,533.30","3,533.30","3,533.30","3,533.30"
09/15/1995,"3,564.60","3,564.58","3,564.58","3,564.60"
09/14/1995,"3,565.40","3,565.40","3,565.40","3,565.40"
09/13/1995,"3,570.80","3,570.78","3,570.78","3,570.80"
09/12/1995,"3,535.90","3,535.90","3,535.90","3,535.90"
09/11/1995,"3,549.30","3,549.30","3,549.30","3,549.30"
09/08/1995,"3,554.50","3,554.50","3,554.50","3,554.50"
09/07/1995,"3,545.60","3,545.60","3,545.60","3,545.60"
09/06/1995,"3,557.70","3,557.70","3,557.70","3,557.70"
09/05/1995,"3,532.40","3,532.40","3,532.40","3,532.40"
09/04/1995,"3,522.70","3,522.70","3,522.70","3,522.70"
09/01/1995,"3,509.40","3,509.40","3,509.40","3,509.40"
08/31/1995,"3,477.80","3,477.80","3,477.80","3,477.80"
08/30/1995,"3,504.00","3,504.00","3,504.00","3,504.00"
08/29/1995,"3,502.60","3,502.60","3,502.60","3,502.60"
08/25/1995,"3,524.90","3,524.93","3,524.93","3,524.90"
08/24/1995,"3,520.00","3,519.96","3,519.96","3,520.00"
08/23/1995,"3,515.90","3,515.90","3,515.90","3,515.90"
08/22/1995,"3,530.20","3,530.20","3,530.20","3,530.20"
08/21/1995,"3,535.70","3,535.70","3,535.70","3,535.70"
08/18/1995,"3,509.80","3,509.80","3,509.80","3,509.80"
08/17/1995,"3,470.60","3,470.56","3,470.56","3,470.60"
08/16/1995,"3,465.10","3,465.06","3,465.06","3,465.10"
08/15/1995,"3,444.40","3,444.36","3,444.36","3,444.40"
08/14/1995,"3,441.40","3,441.36","3,441.36","3,441.40"
08/11/1995,"3,467.50","3,467.50","3,467.50","3,467.50"
08/10/1995,"3,474.70","3,474.70","3,474.70","3,474.70"
08/09/1995,"3,468.30","3,468.30","3,468.30","3,468.30"
08/08/1995,"3,468.80","3,468.80","3,468.80","3,468.80"
08/07/1995,"3,483.50","3,483.50","3,483.50","3,483.50"
08/04/1995,"3,482.40","3,482.40","3,482.40","3,482.40"
08/03/1995,"3,475.60","3,475.60","3,475.60","3,475.60"
08/02/1995,"3,499.90","3,499.90","3,499.90","3,499.90"
08/01/1995,"3,449.90","3,449.90","3,449.90","3,449.90"
07/31/1995,"3,463.30","3,463.30","3,463.30","3,463.30"
07/28/1995,"3,468.90","3,468.90","3,468.90","3,468.90"
07/27/1995,"3,458.30","3,458.30","3,458.30","3,458.30"
07/26/1995,"3,454.30","3,454.30","3,454.30","3,454.30"
07/25/1995,"3,432.90","3,432.90","3,432.90","3,432.90"
07/24/1995,"3,431.60","3,431.60","3,431.60","3,431.60"
07/21/1995,"3,413.10","3,413.10","3,413.10","3,413.10"
07/20/1995,"3,400.40","3,400.40","3,400.40","3,400.40"
07/19/1995,"3,405.30","3,405.30","3,405.30","3,405.30"
07/18/1995,"3,420.70","3,420.70","3,420.70","3,420.70"
07/17/1995,"3,442.60","3,442.60","3,442.60","3,442.60"
07/14/1995,"3,429.20","3,429.18","3,429.18","3,429.20"
07/13/1995,"3,447.20","3,447.16","3,447.16","3,447.20"
07/12/1995,"3,450.60","3,450.60","3,450.60","3,450.60"
07/11/1995,"3,464.00","3,464.00","3,464.00","3,464.00"
07/10/1995,"3,455.00","3,455.00","3,455.00","3,455.00"
07/07/1995,"3,462.90","3,462.90","3,462.90","3,462.90"
07/06/1995,"3,388.30","3,388.30","3,388.30","3,388.30"
07/05/1995,"3,394.90","3,394.90","3,394.90","3,394.90"
07/04/1995,"3,349.20","3,349.20","3,349.20","3,349.20"
07/03/1995,"3,323.70","3,323.65","3,323.65","3,323.70"
06/30/1995,"3,314.60","3,314.60","3,314.60","3,314.60"
06/29/1995,"3,294.00","3,294.00","3,294.00","3,294.00"
06/28/1995,"3,282.70","3,282.70","3,282.70","3,282.70"
06/27/1995,"3,313.20","3,313.20","3,313.20","3,313.20"
06/26/1995,"3,309.20","3,309.20","3,309.20","3,309.20"
06/23/1995,"3,379.40","3,379.40","3,379.40","3,379.40"
06/22/1995,"3,403.80","3,403.80","3,403.80","3,403.80"
06/21/1995,"3,378.30","3,378.30","3,378.30","3,378.30"
06/20/1995,"3,377.20","3,377.20","3,377.20","3,377.20"
06/19/1995,"3,381.30","3,381.30","3,381.30","3,381.30"
06/16/1995,"3,366.10","3,366.11","3,366.11","3,366.10"
06/15/1995,"3,370.40","3,370.40","3,370.40","3,370.40"
06/14/1995,"3,339.80","3,339.80","3,339.80","3,339.80"
06/13/1995,"3,348.00","3,347.99","3,347.99","3,348.00"
06/12/1995,"3,344.60","3,344.63","3,344.63","3,344.60"
06/09/1995,"3,337.70","3,337.70","3,337.70","3,337.70"
06/08/1995,"3,380.80","3,380.80","3,380.80","3,380.80"
06/07/1995,"3,370.80","3,370.80","3,370.80","3,370.80"
06/06/1995,"3,380.00","3,380.00","3,380.00","3,380.00"
06/05/1995,"3,376.60","3,376.60","3,376.60","3,376.60"
06/02/1995,"3,345.00","3,345.00","3,345.00","3,345.00"
06/01/1995,"3,340.60","3,340.60","3,340.60","3,340.60"
05/31/1995,"3,319.40","3,319.35","3,319.35","3,319.40"
05/30/1995,"3,309.90","3,309.90","3,309.90","3,309.90"
05/26/1995,"3,311.10","3,311.09","3,311.09","3,311.10"
05/25/1995,"3,328.20","3,328.20","3,328.20","3,328.20"
05/24/1995,"3,327.30","3,327.28","3,327.28","3,327.30"
05/23/1995,"3,291.80","3,291.78","3,291.78","3,291.80"
05/22/1995,"3,284.50","3,284.47","3,284.47","3,284.50"
05/19/1995,"3,261.00","3,261.00","3,261.00","3,261.00"
05/18/1995,"3,285.80","3,285.80","3,285.80","3,285.80"
05/17/1995,"3,297.40","3,297.40","3,297.40","3,297.40"
05/16/1995,"3,300.80","3,300.80","3,300.80","3,300.80"
05/15/1995,"3,310.70","3,310.70","3,310.70","3,310.70"
05/12/1995,"3,310.30","3,310.30","3,310.30","3,310.30"
05/11/1995,"3,317.90","3,317.90","3,317.90","3,317.90"
05/10/1995,"3,290.10","3,290.10","3,290.10","3,290.10"
05/09/1995,"3,261.20","3,261.20","3,261.20","3,261.20"
05/05/1995,"3,251.70","3,251.70","3,251.70","3,251.70"
05/04/1995,"3,264.30","3,264.33","3,264.33","3,264.30"
05/03/1995,"3,262.60","3,262.61","3,262.61","3,262.60"
05/02/1995,"3,248.20","3,248.21","3,248.21","3,248.20"
05/01/1995,"3,220.40","3,220.38","3,220.38","3,220.40"
04/28/1995,"3,216.70","3,216.70","3,216.70","3,216.70"
04/27/1995,"3,217.60","3,217.60","3,217.60","3,217.60"
04/26/1995,"3,226.20","3,226.20","3,226.20","3,226.20"
04/25/1995,"3,214.90","3,214.90","3,214.90","3,214.90"
04/24/1995,"3,209.30","3,209.30","3,209.30","3,209.30"
04/21/1995,"3,199.90","3,199.90","3,199.90","3,199.90"
04/20/1995,"3,174.70","3,174.70","3,174.70","3,174.70"
04/19/1995,"3,170.10","3,170.10","3,170.10","3,170.10"
04/18/1995,"3,194.50","3,194.51","3,194.51","3,194.50"
04/13/1995,"3,208.80","3,208.80","3,208.80","3,208.80"
04/12/1995,"3,209.80","3,209.80","3,209.80","3,209.80"
04/11/1995,"3,190.90","3,190.90","3,190.90","3,190.90"
04/10/1995,"3,204.20","3,204.20","3,204.20","3,204.20"
04/07/1995,"3,210.90","3,210.90","3,210.90","3,210.90"
04/06/1995,"3,200.90","3,200.85","3,200.85","3,200.90"
04/05/1995,"3,190.20","3,190.15","3,190.15","3,190.20"
04/04/1995,"3,188.10","3,188.10","3,188.10","3,188.10"
04/03/1995,"3,143.10","3,143.10","3,143.10","3,143.10"
03/31/1995,"3,137.90","3,137.90","3,137.90","3,137.90"
03/30/1995,"3,176.20","3,176.20","3,176.20","3,176.20"
03/29/1995,"3,142.30","3,142.30","3,142.30","3,142.30"
03/28/1995,"3,128.30","3,128.30","3,128.30","3,128.30"
03/27/1995,"3,149.80","3,149.80","3,149.80","3,149.80"
03/24/1995,"3,153.40","3,153.40","3,153.40","3,153.40"
03/23/1995,"3,136.40","3,136.40","3,136.40","3,136.40"
03/22/1995,"3,139.70","3,139.69","3,139.69","3,139.70"
03/21/1995,"3,135.00","3,134.96","3,134.96","3,135.00"
03/20/1995,"3,124.20","3,124.22","3,124.22","3,124.20"
03/17/1995,"3,089.30","3,089.33","3,089.33","3,089.30"
03/16/1995,"3,094.10","3,094.14","3,094.14","3,094.10"
03/15/1995,"3,047.00","3,047.00","3,047.00","3,047.00"
03/14/1995,"3,050.60","3,050.60","3,050.60","3,050.60"
03/13/1995,"3,011.80","3,011.80","3,011.80","3,011.80"
03/10/1995,"3,021.10","3,021.10","3,021.10","3,021.10"
03/09/1995,"2,986.90","2,986.92","2,986.92","2,986.90"
03/08/1995,"2,992.10","2,992.10","2,992.10","2,992.10"
03/07/1995,"2,977.00","2,976.97","2,976.97","2,977.00"
03/06/1995,"3,001.90","3,001.90","3,001.90","3,001.90"
03/03/1995,"3,025.10","3,025.10","3,025.10","3,025.10"
03/02/1995,"3,038.20","3,038.20","3,038.20","3,038.20"
03/01/1995,"3,041.20","3,041.20","3,041.20","3,041.20"
02/28/1995,"3,009.30","3,009.30","3,009.30","3,009.30"
02/27/1995,"3,025.30","3,025.30","3,025.30","3,025.30"
02/24/1995,"3,037.70","3,037.67","3,037.67","3,037.70"
02/23/1995,"3,049.30","3,049.30","3,049.30","3,049.30"
02/22/1995,"3,019.50","3,019.50","3,019.50","3,019.50"
02/21/1995,"3,023.40","3,023.40","3,023.40","3,023.40"
02/20/1995,"3,018.60","3,018.60","3,018.60","3,018.60"
02/17/1995,"3,044.20","3,044.20","3,044.20","3,044.20"
02/16/1995,"3,051.10","3,051.10","3,051.10","3,051.10"
02/15/1995,"3,074.90","3,074.90","3,074.90","3,074.90"
02/14/1995,"3,071.30","3,071.30","3,071.30","3,071.30"
02/13/1995,"3,081.10","3,081.10","3,081.10","3,081.10"
02/10/1995,"3,109.90","3,109.90","3,109.90","3,109.90"
02/09/1995,"3,099.00","3,098.97","3,098.97","3,099.00"
02/08/1995,"3,072.50","3,072.50","3,072.50","3,072.50"
02/07/1995,"3,072.70","3,072.70","3,072.70","3,072.70"
02/06/1995,"3,062.00","3,062.00","3,062.00","3,062.00"
02/03/1995,"3,059.70","3,059.70","3,059.70","3,059.70"
02/02/1995,"3,034.70","3,034.70","3,034.70","3,034.70"
02/01/1995,"3,017.30","3,017.30","3,017.30","3,017.30"
01/31/1995,"2,991.60","2,991.60","2,991.60","2,991.60"
01/30/1995,"2,995.90","2,995.90","2,995.90","2,995.90"
01/27/1995,"3,022.20","3,022.20","3,022.20","3,022.20"
01/26/1995,"3,007.30","3,007.27","3,007.27","3,007.30"
01/25/1995,"2,982.20","2,982.18","2,982.18","2,982.20"
01/24/1995,"2,969.00","2,968.97","2,968.97","2,969.00"
01/23/1995,"2,954.20","2,954.18","2,954.18","2,954.20"
01/20/1995,"2,995.00","2,995.00","2,995.00","2,995.00"
01/19/1995,"3,028.60","3,028.60","3,028.60","3,028.60"
01/18/1995,"3,054.90","3,054.90","3,054.90","3,054.90"
01/17/1995,"3,054.40","3,054.40","3,054.40","3,054.40"
01/16/1995,"3,076.70","3,076.70","3,076.70","3,076.70"
01/13/1995,"3,048.30","3,048.30","3,048.30","3,048.30"
01/12/1995,"3,033.20","3,033.20","3,033.20","3,033.20"
01/11/1995,"3,049.40","3,049.40","3,049.40","3,049.40"
01/10/1995,"3,060.40","3,060.40","3,060.40","3,060.40"
01/09/1995,"3,055.80","3,055.80","3,055.80","3,055.80"
01/06/1995,"3,065.00","3,065.00","3,065.00","3,065.00"
01/05/1995,"3,032.30","3,032.30","3,032.30","3,032.30"
01/04/1995,"3,051.60","3,051.60","3,051.60","3,051.60"
01/03/1995,"3,065.70","3,065.70","3,065.70","3,065.70"
12/30/1994,"3,065.50","3,065.54","3,065.54","3,065.50"
