Date,Open,High,Low,Close
12/30/1999,"6,930.20","6,930.20","6,930.20","6,930.20"
12/29/1999,"6,835.91","6,835.91","6,835.91","6,835.91"
12/24/1999,"6,806.51","6,806.51","6,806.51","6,806.51"
12/23/1999,"6,776.81","6,776.81","6,776.81","6,776.81"
12/22/1999,"6,728.65","6,728.65","6,728.65","6,728.65"
12/21/1999,"6,707.50","6,707.50","6,707.50","6,707.50"
12/20/1999,"6,731.19","6,731.19","6,731.19","6,731.19"
12/17/1999,"6,724.58","6,724.58","6,724.58","6,724.58"
12/16/1999,"6,671.98","6,671.98","6,671.98","6,671.98"
12/15/1999,"6,633.82","6,633.82","6,633.82","6,633.82"
12/14/1999,"6,702.08","6,702.08","6,702.08","6,702.08"
12/13/1999,"6,710.71","6,710.71","6,710.71","6,710.71"
12/10/1999,"6,739.52","6,739.52","6,739.52","6,739.52"
12/09/1999,"6,680.84","6,680.84","6,680.84","6,680.84"
12/08/1999,"6,619.38","6,619.38","6,619.38","6,619.38"
12/07/1999,"6,660.92","6,660.92","6,660.92","6,660.92"
12/06/1999,"6,694.01","6,694.01","6,694.01","6,694.01"
12/03/1999,"6,742.17","6,742.17","6,742.17","6,742.17"
12/02/1999,"6,653.67","6,653.70","6,653.70","6,653.67"
12/01/1999,"6,645.97","6,645.97","6,645.97","6,645.97"
11/30/1999,"6,597.17","6,597.17","6,597.17","6,597.17"
11/29/1999,"6,692.31","6,692.31","6,692.31","6,692.31"
11/26/1999,"6,684.79","6,684.79","6,684.79","6,684.79"
11/25/1999,"6,682.76","6,682.76","6,682.76","6,682.76"
11/24/1999,"6,561.76","6,561.76","6,561.76","6,561.76"
11/23/1999,"6,534.20","6,534.20","6,534.20","6,534.20"
11/22/1999,"6,441.99","6,441.99","6,441.99","6,441.99"
11/19/1999,"6,482.25","6,482.25","6,482.25","6,482.25"
11/18/1999,"6,550.75","6,550.75","6,550.75","6,550.75"
11/17/1999,"6,555.69","6,555.69","6,555.69","6,555.69"
11/16/1999,"6,582.99","6,582.99","6,582.99","6,582.99"
11/15/1999,"6,533.64","6,533.64","6,533.64","6,533.64"
11/12/1999,"6,511.58","6,511.58","6,511.58","6,511.58"
11/11/1999,"6,551.44","6,551.44","6,551.44","6,551.44"
11/10/1999,"6,446.96","6,446.96","6,446.96","6,446.96"
11/09/1999,"6,435.45","6,435.45","6,435.45","6,435.45"
11/08/1999,"6,374.34","6,374.34","6,374.34","6,374.34"
11/05/1999,"6,356.61","6,356.61","6,356.61","6,356.61"
11/04/1999,"6,331.33","6,331.30","6,331.30","6,331.33"
11/03/1999,"6,280.84","6,280.84","6,280.84","6,280.84"
11/02/1999,"6,252.00","6,252.00","6,252.00","6,252.00"
11/01/1999,"6,283.97","6,283.97","6,283.97","6,283.97"
10/29/1999,"6,255.72","6,255.72","6,255.72","6,255.72"
10/28/1999,"6,149.10","6,149.10","6,149.10","6,149.10"
10/27/1999,"6,045.70","6,045.70","6,045.70","6,045.70"
10/26/1999,"6,092.40","6,092.40","6,092.40","6,092.40"
10/25/1999,"6,009.36","6,009.36","6,009.36","6,009.36"
10/22/1999,"6,058.91","6,058.91","6,058.91","6,058.91"
10/21/1999,"5,939.34","5,939.30","5,939.30","5,939.34"
10/20/1999,"6,006.68","6,006.68","6,006.68","6,006.68"
10/19/1999,"5,993.69","5,993.69","5,993.69","5,993.69"
10/18/1999,"5,869.18","5,869.18","5,869.18","5,869.18"
10/15/1999,"5,907.33","5,907.33","5,907.33","5,907.33"
10/14/1999,"6,039.40","6,039.40","6,039.40","6,039.40"
10/13/1999,"6,113.36","6,113.36","6,113.36","6,113.36"
10/12/1999,"6,174.85","6,174.85","6,174.85","6,174.85"
10/11/1999,"6,234.78","6,234.78","6,234.78","6,234.78"
10/08/1999,"6,199.39","6,199.39","6,199.39","6,199.39"
10/07/1999,"6,200.45","6,200.45","6,200.45","6,200.45"
10/06/1999,"6,097.53","6,097.53","6,097.53","6,097.53"
10/05/1999,"6,084.51","6,084.51","6,084.51","6,084.51"
10/04/1999,"6,052.88","6,052.88","6,052.88","6,052.88"
10/01/1999,"5,970.73","5,970.73","5,970.73","5,970.73"
09/30/1999,"6,029.84","6,029.84","6,029.84","6,029.84"
09/29/1999,"6,020.64","6,020.64","6,020.64","6,020.64"
09/28/1999,"6,007.18","6,007.18","6,007.18","6,007.18"
09/27/1999,"6,078.58","6,078.58","6,078.58","6,078.58"
09/24/1999,"5,937.64","5,937.64","5,937.64","5,937.64"
09/23/1999,"5,969.71","5,969.71","5,969.71","5,969.71"
09/22/1999,"5,913.93","5,913.93","5,913.93","5,913.93"
09/21/1999,"5,957.34","5,957.34","5,957.34","5,957.34"
09/20/1999,"6,056.53","6,056.53","6,056.53","6,056.53"
09/17/1999,"6,039.80","6,039.80","6,039.80","6,039.80"
09/16/1999,"6,014.61","6,014.61","6,014.61","6,014.61"
09/15/1999,"6,067.69","6,067.69","6,067.69","6,067.69"
09/14/1999,"6,115.96","6,115.96","6,115.96","6,115.96"
09/13/1999,"6,168.97","6,168.97","6,168.97","6,168.97"
09/10/1999,"6,191.01","6,191.01","6,191.01","6,191.01"
09/09/1999,"6,260.58","6,260.58","6,260.58","6,260.58"
09/08/1999,"6,253.57","6,253.60","6,253.60","6,253.57"
09/07/1999,"6,309.51","6,309.51","6,309.51","6,309.51"
09/06/1999,"6,375.70","6,375.70","6,375.70","6,375.70"
09/03/1999,"6,332.15","6,332.15","6,332.15","6,332.15"
09/02/1999,"6,195.60","6,195.60","6,195.60","6,195.60"
09/01/1999,"6,276.18","6,276.18","6,276.18","6,276.18"
08/31/1999,"6,246.44","6,246.44","6,246.44","6,246.44"
08/27/1999,"6,375.16","6,375.16","6,375.16","6,375.16"
08/26/1999,"6,383.93","6,383.93","6,383.93","6,383.93"
08/25/1999,"6,369.49","6,369.49","6,369.49","6,369.49"
08/24/1999,"6,315.06","6,315.06","6,315.06","6,315.06"
08/23/1999,"6,322.11","6,322.11","6,322.11","6,322.11"
08/20/1999,"6,180.84","6,180.84","6,180.84","6,180.84"
08/19/1999,"6,117.98","6,117.98","6,117.98","6,117.98"
08/18/1999,"6,201.78","6,201.78","6,201.78","6,201.78"
08/17/1999,"6,166.45","6,166.45","6,166.45","6,166.45"
08/16/1999,"6,235.41","6,235.41","6,235.41","6,235.41"
08/13/1999,"6,245.13","6,245.13","6,245.13","6,245.13"
08/12/1999,"6,153.34","6,153.34","6,153.34","6,153.34"
08/11/1999,"6,014.44","6,014.44","6,014.44","6,014.44"
08/10/1999,"5,978.35","5,978.40","5,978.40","5,978.35"
08/09/1999,"6,126.45","6,126.45","6,126.45","6,126.45"
08/06/1999,"6,121.00","6,121.00","6,121.00","6,121.00"
08/05/1999,"6,101.61","6,101.61","6,101.61","6,101.61"
08/04/1999,"6,235.43","6,235.43","6,235.43","6,235.43"
08/03/1999,"6,250.65","6,250.65","6,250.65","6,250.65"
08/02/1999,"6,288.29","6,288.29","6,288.29","6,288.29"
07/30/1999,"6,231.93","6,231.93","6,231.93","6,231.93"
07/29/1999,"6,117.53","6,117.53","6,117.53","6,117.53"
07/28/1999,"6,297.22","6,297.22","6,297.22","6,297.22"
07/27/1999,"6,262.83","6,262.83","6,262.83","6,262.83"
07/26/1999,"6,169.13","6,169.13","6,169.13","6,169.13"
07/23/1999,"6,207.42","6,207.42","6,207.42","6,207.42"
07/22/1999,"6,297.75","6,297.75","6,297.75","6,297.75"
07/21/1999,"6,329.83","6,329.83","6,329.83","6,329.83"
07/20/1999,"6,391.99","6,391.99","6,391.99","6,391.99"
07/19/1999,"6,483.72","6,483.70","6,483.70","6,483.72"
07/16/1999,"6,563.25","6,563.25","6,563.25","6,563.25"
07/15/1999,"6,574.99","6,574.99","6,574.99","6,574.99"
07/14/1999,"6,473.14","6,473.14","6,473.14","6,473.14"
07/13/1999,"6,445.62","6,445.62","6,445.62","6,445.62"
07/12/1999,"6,545.47","6,545.47","6,545.47","6,545.47"
07/09/1999,"6,562.60","6,562.60","6,562.60","6,562.60"
07/08/1999,"6,557.34","6,557.34","6,557.34","6,557.34"
07/07/1999,"6,597.42","6,597.42","6,597.42","6,597.42"
07/06/1999,"6,620.63","6,620.63","6,620.63","6,620.63"
07/05/1999,"6,592.00","6,592.00","6,592.00","6,592.00"
07/02/1999,"6,491.92","6,491.92","6,491.92","6,491.92"
07/01/1999,"6,488.90","6,488.90","6,488.90","6,488.90"
06/30/1999,"6,318.53","6,318.53","6,318.53","6,318.53"
06/29/1999,"6,307.08","6,307.08","6,307.08","6,307.08"
06/28/1999,"6,405.75","6,405.75","6,405.75","6,405.75"
06/25/1999,"6,435.43","6,435.43","6,435.43","6,435.43"
06/24/1999,"6,416.69","6,416.69","6,416.69","6,416.69"
06/23/1999,"6,496.47","6,496.50","6,496.50","6,496.47"
06/22/1999,"6,552.42","6,552.42","6,552.42","6,552.42"
06/21/1999,"6,581.25","6,581.25","6,581.25","6,581.25"
06/18/1999,"6,527.81","6,527.81","6,527.81","6,527.81"
06/17/1999,"6,493.61","6,493.61","6,493.61","6,493.61"
06/16/1999,"6,504.88","6,504.88","6,504.88","6,504.88"
06/15/1999,"6,451.24","6,451.24","6,451.24","6,451.24"
06/14/1999,"6,430.15","6,430.15","6,430.15","6,430.15"
06/11/1999,"6,484.79","6,484.79","6,484.79","6,484.79"
06/10/1999,"6,403.41","6,403.41","6,403.41","6,403.41"
06/09/1999,"6,453.01","6,453.01","6,453.01","6,453.01"
06/08/1999,"6,431.54","6,431.54","6,431.54","6,431.54"
