Date,Open,High,Low,Close
10/29/1998,"5,358.50","5,358.52","5,358.52","5,358.50"
10/28/1998,"5,293.90","5,293.88","5,293.88","5,293.90"
10/27/1998,"5,331.20","5,331.16","5,331.16","5,331.20"
10/26/1998,"5,231.50","5,231.47","5,231.47","5,231.50"
10/23/1998,"5,217.10","5,217.14","5,217.14","5,217.10"
10/22/1998,"5,229.90","5,229.94","5,229.94","5,229.90"
10/21/1998,"5,206.60","5,206.60","5,206.60","5,206.60"
10/20/1998,"5,251.90","5,251.88","5,251.88","5,251.90"
10/19/1998,"5,077.50","5,077.53","5,077.53","5,077.50"
10/16/1998,"5,133.10","5,133.07","5,133.07","5,133.10"
10/15/1998,"5,056.30","5,056.31","5,056.31","5,056.30"
10/14/1998,"5,038.40","5,038.43","5,038.43","5,038.40"
10/13/1998,"4,990.10","4,990.14","4,990.14","4,990.10"
10/12/1998,"5,037.60","5,037.65","5,037.65","5,037.60"
10/09/1998,"4,823.40","4,823.39","4,823.39","4,823.40"
10/08/1998,"4,698.80","4,698.85","4,698.85","4,698.80"
10/07/1998,"4,828.90","4,828.90","4,828.90","4,828.90"
10/06/1998,"4,854.00","4,853.97","4,853.97","4,854.00"
10/05/1998,"4,648.70","4,648.70","4,648.70","4,648.70"
10/02/1998,"4,750.40","4,750.35","4,750.35","4,750.40"
10/01/1998,"4,908.20","4,908.19","4,908.19","4,908.20"
09/30/1998,"5,064.40","5,064.36","5,064.36","5,064.40"
09/29/1998,"5,108.70","5,108.73","5,108.73","5,108.70"
09/28/1998,"5,093.50","5,093.53","5,093.53","5,093.50"
09/25/1998,"5,061.00","5,061.01","5,061.01","5,061.00"
09/24/1998,"5,167.60","5,167.63","5,167.63","5,167.60"
09/23/1998,"5,214.70","5,214.68","5,214.68","5,214.70"
09/22/1998,"5,103.30","5,103.31","5,103.31","5,103.30"
09/21/1998,"4,990.30","4,990.33","4,990.33","4,990.30"
09/18/1998,"5,055.60","5,055.58","5,055.58","5,055.60"
09/17/1998,"5,132.90","5,132.89","5,132.89","5,132.90"
09/16/1998,"5,291.70","5,291.67","5,291.67","5,291.70"
09/15/1998,"5,281.70","5,281.73","5,281.73","5,281.70"
09/14/1998,"5,268.60","5,268.61","5,268.61","5,268.60"
09/11/1998,"5,118.60","5,118.59","5,118.59","5,118.60"
09/10/1998,"5,136.60","5,136.57","5,136.57","5,136.60"
09/09/1998,"5,311.30","5,311.26","5,311.26","5,311.30"
09/08/1998,"5,344.20","5,344.20","5,344.20","5,344.20"
09/07/1998,"5,347.00","5,347.03","5,347.03","5,347.00"
09/04/1998,"5,167.00","5,167.03","5,167.03","5,167.00"
09/03/1998,"5,118.70","5,118.72","5,118.72","5,118.70"
09/02/1998,"5,235.80","5,235.85","5,235.85","5,235.80"
09/01/1998,"5,169.10","5,169.14","5,169.14","5,169.10"
08/28/1998,"5,249.40","5,249.40","5,249.40","5,249.40"
08/27/1998,"5,368.50","5,368.50","5,368.50","5,368.50"
08/26/1998,"5,545.40","5,545.40","5,545.40","5,545.40"
08/25/1998,"5,654.40","5,654.40","5,654.40","5,654.40"
08/24/1998,"5,553.70","5,553.70","5,553.70","5,553.70"
08/21/1998,"5,477.00","5,477.00","5,477.00","5,477.00"
08/20/1998,"5,667.40","5,667.40","5,667.40","5,667.40"
08/19/1998,"5,694.30","5,694.30","5,694.30","5,694.30"
08/18/1998,"5,648.20","5,648.20","5,648.20","5,648.20"
08/17/1998,"5,467.20","5,467.20","5,467.20","5,467.20"
08/14/1998,"5,455.00","5,455.00","5,455.00","5,455.00"
08/13/1998,"5,399.50","5,399.50","5,399.50","5,399.50"
08/12/1998,"5,462.20","5,462.20","5,462.20","5,462.20"
08/11/1998,"5,432.80","5,432.80","5,432.80","5,432.80"
08/10/1998,"5,587.60","5,587.60","5,587.60","5,587.60"
08/07/1998,"5,680.40","5,680.40","5,680.40","5,680.40"
08/06/1998,"5,594.10","5,594.10","5,594.10","5,594.10"
08/05/1998,"5,632.50","5,632.50","5,632.50","5,632.50"
08/04/1998,"5,736.10","5,736.10","5,736.10","5,736.10"
08/03/1998,"5,809.70","5,809.70","5,809.70","5,809.70"
07/31/1998,"5,837.00","5,837.00","5,837.00","5,837.00"
07/30/1998,"5,910.70","5,910.70","5,910.70","5,910.70"
07/29/1998,"5,844.10","5,844.10","5,844.10","5,844.10"
07/28/1998,"5,835.80","5,835.80","5,835.80","5,835.80"
07/27/1998,"5,836.10","5,836.10","5,836.10","5,836.10"
07/24/1998,"5,892.30","5,892.30","5,892.30","5,892.30"
07/23/1998,"5,976.20","5,976.20","5,976.20","5,976.20"
07/22/1998,"5,989.60","5,989.60","5,989.60","5,989.60"
07/21/1998,"6,132.70","6,132.70","6,132.70","6,132.70"
07/20/1998,"6,179.00","6,179.00","6,179.00","6,179.00"
07/17/1998,"6,174.00","6,174.00","6,174.00","6,174.00"
07/16/1998,"6,116.80","6,116.80","6,116.80","6,116.80"
07/15/1998,"6,151.50","6,151.50","6,151.50","6,151.50"
07/14/1998,"6,100.20","6,100.20","6,100.20","6,100.20"
07/13/1998,"5,958.20","5,958.20","5,958.20","5,958.20"
07/10/1998,"5,929.70","5,929.70","5,929.70","5,929.70"
07/09/1998,"5,969.70","5,969.70","5,969.70","5,969.70"
07/08/1998,"6,009.60","6,009.60","6,009.60","6,009.60"
07/07/1998,"6,003.40","6,003.40","6,003.40","6,003.40"
07/06/1998,"5,990.30","5,990.30","5,990.30","5,990.30"
07/03/1998,"5,988.40","5,988.40","5,988.40","5,988.40"
07/02/1998,"5,960.20","5,960.20","5,960.20","5,960.20"
07/01/1998,"5,919.90","5,919.90","5,919.90","5,919.90"
06/30/1998,"5,832.50","5,832.50","5,832.50","5,832.50"
06/29/1998,"5,884.50","5,884.50","5,884.50","5,884.50"
06/26/1998,"5,877.40","5,877.40","5,877.40","5,877.40"
06/25/1998,"5,858.90","5,858.90","5,858.90","5,858.90"
06/24/1998,"5,804.90","5,804.90","5,804.90","5,804.90"
06/23/1998,"5,772.00","5,772.00","5,772.00","5,772.00"
06/22/1998,"5,712.40","5,712.40","5,712.40","5,712.40"
06/19/1998,"5,748.10","5,748.10","5,748.10","5,748.10"
06/18/1998,"5,812.10","5,812.10","5,812.10","5,812.10"
06/17/1998,"5,832.70","5,832.70","5,832.70","5,832.70"
06/16/1998,"5,729.68","5,729.70","5,729.70","5,729.68"
06/15/1998,"5,715.70","5,715.70","5,715.70","5,715.70"
06/12/1998,"5,769.80","5,769.80","5,769.80","5,769.80"
06/11/1998,"5,852.50","5,852.50","5,852.50","5,852.50"
06/10/1998,"5,987.40","5,987.40","5,987.40","5,987.40"
06/09/1998,"6,019.80","6,019.80","6,019.80","6,019.80"
06/08/1998,"6,037.80","6,037.80","6,037.80","6,037.80"
06/05/1998,"5,947.30","5,947.30","5,947.30","5,947.30"
06/04/1998,"5,860.80","5,860.80","5,860.80","5,860.80"
06/03/1998,"5,898.40","5,898.40","5,898.40","5,898.40"
06/02/1998,"5,842.30","5,842.30","5,842.30","5,842.30"
06/01/1998,"5,837.90","5,837.90","5,837.90","5,837.90"
05/29/1998,"5,870.70","5,870.70","5,870.70","5,870.70"
05/28/1998,"5,862.30","5,862.30","5,862.30","5,862.30"
05/27/1998,"5,870.20","5,870.20","5,870.20","5,870.20"
05/26/1998,"5,970.70","5,970.70","5,970.70","5,970.70"
05/22/1998,"5,955.60","5,955.60","5,955.60","5,955.60"
05/21/1998,"5,935.60","5,935.60","5,935.60","5,935.60"
05/20/1998,"5,907.40","5,907.40","5,907.40","5,907.40"
05/19/1998,"5,877.80","5,877.80","5,877.80","5,877.80"
05/18/1998,"5,826.20","5,826.20","5,826.20","5,826.20"
05/15/1998,"5,917.80","5,917.80","5,917.80","5,917.80"
05/14/1998,"5,948.50","5,948.50","5,948.50","5,948.50"
05/13/1998,"5,972.90","5,972.90","5,972.90","5,972.90"
05/12/1998,"5,956.70","5,956.70","5,956.70","5,956.70"
05/11/1998,"6,028.30","6,028.30","6,028.30","6,028.30"
05/08/1998,"5,969.80","5,969.80","5,969.80","5,969.80"
05/07/1998,"5,938.00","5,938.00","5,938.00","5,938.00"
05/06/1998,"5,992.40","5,992.40","5,992.40","5,992.40"
05/05/1998,"5,986.50","5,986.50","5,986.50","5,986.50"
05/01/1998,"6,010.30","6,010.30","6,010.30","6,010.30"
04/30/1998,"5,928.30","5,928.30","5,928.30","5,928.30"
04/29/1998,"5,833.10","5,833.10","5,833.10","5,833.10"
04/28/1998,"5,806.60","5,806.60","5,806.60","5,806.60"
04/27/1998,"5,722.40","5,722.40","5,722.40","5,722.40"
04/24/1998,"5,863.90","5,863.90","5,863.90","5,863.90"
04/23/1998,"5,898.10","5,898.10","5,898.10","5,898.10"
04/22/1998,"5,931.10","5,931.10","5,931.10","5,931.10"
04/21/1998,"5,955.00","5,955.00","5,955.00","5,955.00"
04/20/1998,"5,954.10","5,954.10","5,954.10","5,954.10"
04/17/1998,"5,922.20","5,922.20","5,922.20","5,922.20"
04/16/1998,"6,002.00","6,002.00","6,002.00","6,002.00"
04/15/1998,"6,074.10","6,074.10","6,074.10","6,074.10"
04/14/1998,"6,104.10","6,104.10","6,104.10","6,104.10"
04/09/1998,"6,105.50","6,105.50","6,105.50","6,105.50"
04/08/1998,"6,055.20","6,055.20","6,055.20","6,055.20"
04/07/1998,"6,094.00","6,094.00","6,094.00","6,094.00"
04/06/1998,"6,105.80","6,105.80","6,105.80","6,105.80"
04/03/1998,"6,064.20","6,064.20","6,064.20","6,064.20"
04/02/1998,"6,052.80","6,052.80","6,052.80","6,052.80"
04/01/1998,"6,017.60","6,017.60","6,017.60","6,017.60"
03/31/1998,"5,932.20","5,932.20","5,932.20","5,932.20"
03/30/1998,"5,911.90","5,911.90","5,911.90","5,911.90"
03/27/1998,"5,939.30","5,939.30","5,939.30","5,939.30"
03/26/1998,"5,905.60","5,905.60","5,905.60","5,905.60"
03/25/1998,"5,967.80","5,967.80","5,967.80","5,967.80"
03/24/1998,"5,983.70","5,983.70","5,983.70","5,983.70"
03/23/1998,"5,947.00","5,947.00","5,947.00","5,947.00"
03/20/1998,"5,956.30","5,956.30","5,956.30","5,956.30"
03/19/1998,"5,997.90","5,997.90","5,997.90","5,997.90"
03/18/1998,"5,903.60","5,903.60","5,903.60","5,903.60"
03/17/1998,"5,834.90","5,834.90","5,834.90","5,834.90"
03/16/1998,"5,785.10","5,785.10","5,785.10","5,785.10"
03/13/1998,"5,782.30","5,782.30","5,782.30","5,782.30"
03/12/1998,"5,794.80","5,794.80","5,794.80","5,794.80"
03/11/1998,"5,829.80","5,829.80","5,829.80","5,829.80"
03/10/1998,"5,828.50","5,828.50","5,828.50","5,828.50"
03/09/1998,"5,818.90","5,818.90","5,818.90","5,818.90"
03/06/1998,"5,782.90","5,782.90","5,782.90","5,782.90"
03/05/1998,"5,695.60","5,695.60","5,695.60","5,695.60"
03/04/1998,"5,733.10","5,733.10","5,733.10","5,733.10"
03/03/1998,"5,807.70","5,807.70","5,807.70","5,807.70"
03/02/1998,"5,820.60","5,820.60","5,820.60","5,820.60"
02/27/1998,"5,767.30","5,767.30","5,767.30","5,767.30"
02/26/1998,"5,764.80","5,764.80","5,764.80","5,764.80"
02/25/1998,"5,745.10","5,745.10","5,745.10","5,745.10"
02/24/1998,"5,651.00","5,651.00","5,651.00","5,651.00"
02/23/1998,"5,702.80","5,702.80","5,702.80","5,702.80"
02/20/1998,"5,751.60","5,751.60","5,751.60","5,751.60"
02/19/1998,"5,718.50","5,718.50","5,718.50","5,718.50"
02/18/1998,"5,723.40","5,723.40","5,723.40","5,723.40"
02/17/1998,"5,709.50","5,709.50","5,709.50","5,709.50"
02/16/1998,"5,619.90","5,619.90","5,619.90","5,619.90"
02/13/1998,"5,582.30","5,582.30","5,582.30","5,582.30"
02/12/1998,"5,552.50","5,552.50","5,552.50","5,552.50"
02/11/1998,"5,607.90","5,607.90","5,607.90","5,607.90"
02/10/1998,"5,613.30","5,613.30","5,613.30","5,613.30"
02/09/1998,"5,600.90","5,600.90","5,600.90","5,600.90"
02/06/1998,"5,629.70","5,629.70","5,629.70","5,629.70"
02/05/1998,"5,606.40","5,606.40","5,606.40","5,606.40"
02/04/1998,"5,595.80","5,595.80","5,595.80","5,595.80"
02/03/1998,"5,612.80","5,612.80","5,612.80","5,612.80"
02/02/1998,"5,599.00","5,599.00","5,599.00","5,599.00"
01/30/1998,"5,458.50","5,458.50","5,458.50","5,458.50"
01/29/1998,"5,422.40","5,422.40","5,422.40","5,422.40"
01/28/1998,"5,372.60","5,372.60","5,372.60","5,372.60"
01/27/1998,"5,326.30","5,326.30","5,326.30","5,326.30"
01/26/1998,"5,237.20","5,237.20","5,237.20","5,237.20"
01/23/1998,"5,181.40","5,181.40","5,181.40","5,181.40"
01/22/1998,"5,253.13","5,253.10","5,253.10","5,253.13"
01/21/1998,"5,272.30","5,272.30","5,272.30","5,272.30"
01/20/1998,"5,278.20","5,278.20","5,278.20","5,278.20"
01/19/1998,"5,273.60","5,273.60","5,273.60","5,273.60"
01/16/1998,"5,263.10","5,263.10","5,263.10","5,263.10"
01/15/1998,"5,165.80","5,165.80","5,165.80","5,165.80"
01/14/1998,"5,106.90","5,106.90","5,106.90","5,106.90"
01/13/1998,"5,083.90","5,083.90","5,083.90","5,083.90"
01/12/1998,"5,068.80","5,068.80","5,068.80","5,068.80"
01/09/1998,"5,138.30","5,138.30","5,138.30","5,138.30"
01/08/1998,"5,237.10","5,237.10","5,237.10","5,237.10"
01/07/1998,"5,224.10","5,224.10","5,224.10","5,224.10"
01/06/1998,"5,264.40","5,264.40","5,264.40","5,264.40"
01/05/1998,"5,262.50","5,262.50","5,262.50","5,262.50"
01/02/1998,"5,193.50","5,193.50","5,193.50","5,193.50"
12/31/1997,"5,135.50","5,135.50","5,135.50","5,135.50"
